	logFC	t	P.Value	adj.P.Val	B
Fbp2	4.32783882994805	8.30065317422855	0.00232764432721973	0.00232764432721973	-1.21577793442677
Hoxc10	-4.31879738026075	-2.21191218383191	0.103939618542804	0.103939618542804	-5.89831951416586
Spo11	4.3156102983753	122.524191411367	2.81513885846496e-07	2.81513885846496e-07	6.09307380244029
Tnfrsf8	-4.30833386446035	-1.41878436413436	0.241348486903746	0.241348486903746	-6.83220143765408
Tsx	4.30791105961611	6.72772876334534	0.00457567245241342	0.00457567245241342	-2.06016080866186
Grm4	-4.30365622262376	-1.55002687647634	0.208896182518652	0.208896182518652	-6.67984104974364
Fcrl2	4.28121600603835	13.4355694125526	0.000477029496785396	0.000477029496785396	0.725618697722981
Cyp11b2	4.27944610409778	2.90112572905803	0.0541359615977983	0.0541359615977983	-5.12502218295145
Foxn1	-4.27119529475911	-1.4960925028335	0.221635207459891	0.221635207459891	-6.74278904751859
Dclk3	-4.26824474986678	-6.37033164429227	0.00544116306743571	0.00544116306743571	-2.27713571742856
Coro2a	4.2681185760087	11.948010652886	0.000704123987301465	0.000704123987301465	0.256626757877095
Olah	4.2583092555407	119.799569097147	3.03708349406242e-07	3.03708349406242e-07	6.0798528970091
Ehhadh	4.25565823769798	8.95720886529477	0.00181673180415775	0.00181673180415775	-0.907715046974876
Gng13	4.23589089999063	3.05486130682767	0.0473230677181168	0.0473230677181168	-4.9623008670725
Adipoq	4.2271536890635	118.318627297478	3.1672756634883e-07	3.1672756634883e-07	6.07231656852363
Raver2	-4.22260910413505	-7.00739640019347	0.00401803927135641	0.00401803927135641	-1.89748316844318
Efcab3	-4.2110603208601	-26.1529359079156	5.13300940872953e-05	5.13300940872953e-05	3.2031228014441
Hrh1	4.19863681055547	116.964073063559	3.29276017942804e-07	3.29276017942804e-07	6.06519523710554
Gabre	-4.17947642636926	-1.56226656300991	0.206115615050687	0.206115615050687	-6.66550188015672
RGD1312005	4.17455587137203	10.8550765268259	0.000966837663267527	0.000966837663267527	-0.129831814076847
Apoa4	-4.17148370816932	-11.1111244489591	0.000895238378257919	0.000895238378257919	-0.0357269355558758
Adamts18	4.16830710345498	1.4230415524432	0.240216426370152	0.240216426370152	-6.82730666026409
Lgi3	-4.15826107687568	-1.57663172251551	0.202902806261862	0.202902806261862	-6.64864999199129
Fam132a	-4.15312443836039	-2.38228814258884	0.0877935623319925	0.0877935623319925	-5.70118754877081
Pde4c	4.14816560065649	4.59052952440504	0.0149541940035259	0.0149541940035259	-3.54199974428132
Spx	-4.14681753650503	-2.00305464396132	0.128676398702442	0.128676398702442	-6.14376233924649
Nr1d1	4.13733549749545	7.34523605029108	0.00345514257981297	0.00345514257981297	-1.70870360179114
Kcnv2	-4.13447400895345	-3.36115402517032	0.0366138797143711	0.0366138797143711	-4.64961268404482
Drgx	4.13009557648104	1.42304152404164	0.240216433904109	0.240216433904109	-6.82730669293148
Hoxa11	4.12596506696504	1.42304152092419	0.240216434731059	0.240216434731059	-6.82730669651715
Nalcn	-4.12372967857785	-1.63661589927029	0.190059720578775	0.190059720578775	-6.57805108640459
Gabrp	-4.1105854636649	-2.77030976841803	0.0608895257292511	0.0608895257292511	-5.26647197935081
Pnpla1	-4.10450919290108	-7.9700742389554	0.00265537884057351	0.00265537884057351	-1.37994171356237
Ahrr	-4.10101205545297	-1.6341470622735	0.190570561273441	0.190570561273441	-6.5809633007708
Myt1l	-4.06608897913251	-1.64313508316873	0.18871794938645	0.18871794938645	-6.57035876356265
Pde1b	4.05937334066375	10.5412982591965	0.00106498579359323	0.00106498579359323	-0.248359232225733
Phox2a	-4.05324090327577	-1.55345768326506	0.208112748588086	0.208112748588086	-6.67582360843824
Olr1598	-4.0404250766187	-1.64315868227573	0.188713111020376	0.188713111020376	-6.57033091164177
Shisa4	4.02144818879338	2.16603649101912	0.108863925430453	0.108863925430453	-5.95192439801832
Slc6a5	4.01962292722614	1.42304143732558	0.24021645690689	0.24021645690689	-6.82730679267199
Btnl7	-3.99849057175312	-5.96171219262891	0.00670466505087517	0.00670466505087517	-2.53874211235378
Cyp4a1	3.99172064217269	25.2038752352614	5.81203179759258e-05	5.81203179759258e-05	3.07846310803302
Kctd8	3.95705992315565	2.53275927155754	0.0759450417896275	0.0759450417896275	-5.53006315110428
Gpr156	-3.95223302008178	-1.55344663297561	0.208115266889162	0.208115266889162	-6.67583655056829
Ccdc67	3.93885226227389	5.02241095470494	0.0113965593386997	0.0113965593386997	-3.20283104367783
Pgf	-3.90669388394757	-7.87670759215357	0.00275854313201056	0.00275854313201056	-1.42748673661845
Ryr2	3.90308063294119	1.72612498036517	0.172512934980616	0.172512934980616	-6.47218821084052
Chst4	-3.90250016617997	-1.56639390933253	0.205186958835448	0.205186958835448	-6.66066249992728
Noxo1	3.87808440472908	6.5717626696424	0.00492995914847821	0.00492995914847821	-2.15355227281104
Glra2	-3.8717758086744	-1.51936310968724	0.216040087865089	0.216040087865089	-6.71567978850597
RGD1560028	3.86414546425269	1.4230413024552	0.240216492683362	0.240216492683362	-6.82730694779945
Kcnd1	3.85375725252345	2.39950302494826	0.0863323752261186	0.0863323752261186	-5.681459321658
Acnat2	-3.8381619714227	-5.24095023174826	0.0100035461328747	0.0100035461328747	-3.03979150495103
Gpx2	3.82970703567654	2.57864268897213	0.0727171435377325	0.0727171435377325	-5.47850022412819
Psg16	-3.8267680688919	-1.5588975636134	0.206876988982438	0.206876988982438	-6.66945058591383
Mmd2	-3.82674100480007	-6.7487874474445	0.00453036227346543	0.00453036227346543	-2.04770030067519
Kcna7	3.82613409582157	3.10862354625767	0.0451901432789699	0.0451901432789699	-4.90630436790441
Map6d1	-3.81133781783559	-1.50050064053619	0.220563624333793	0.220563624333793	-6.73766001665705
Samd12	3.81043816406375	2.80623143560085	0.0589382635132928	0.0589382635132928	-5.22736077326768
Csdc2	-3.79496799624164	-1.31308159298367	0.271300344558932	0.271300344558932	-6.95242253033583
Afm	-3.79431960694739	-1.16756637421675	0.318795496296521	0.318795496296521	-7.11268499265142
Slc12a3	3.79054767810982	6.95371298261626	0.00411803783181848	0.00411803783181848	-1.92824688294225
Rps4x-ps1	3.77683159031976	2.25899971724758	0.0991528368705155	0.0991528368705155	-5.84351538622494
Spsb4	3.76697705193724	6.48427317738979	0.00514410901429722	0.00514410901429722	-2.20681079610012
