	logFC	t	P.Value	adj.P.Val	B
Sept3	0.707317085701183	0.684356206954293	0.537969953717089	0.537969953717089	-8.65982078941622
Pof1b	0.70685350788159	0.278679950952918	0.79676740383534	0.79676740383534	-8.89441026544341
Rdh16	0.706779607661354	1.30973065175753	0.272595715273883	0.272595715273883	-8.04525431874539
Srd5a3	0.705880106985062	4.0527938086172	0.0217541677262362	0.0217541677262362	-5.08008925274141
Vps37c	0.705861257980115	5.65148860639709	0.00800836549306281	0.00800836549306281	-3.81915343934083
Clca5	-0.705133776868876	-0.248093379021882	0.818456907569878	0.818456907569878	-8.90464868921279
Mxd3	-0.70508426455908	-0.944167612560197	0.407859754233039	0.407859754233039	-8.43134998972731
Slc25a47	0.705039416325826	1.93082710470755	0.139072916349357	0.139072916349357	-7.31722484083643
Nckap5l	-0.704852699681917	-3.14702513485466	0.0439678572567178	0.0439678572567178	-5.95148130569553
RGD1565367	0.704842314588998	2.4281076655673	0.0842580477139245	0.0842580477139245	-6.73564578234125
Abhd4	0.704634131620593	6.20066029359574	0.00599555184472559	0.00599555184472559	-3.45077092878479
Cxadr	0.704445696118179	2.8039498298276	0.0593194471734418	0.0593194471734418	-6.31576304211176
Dpysl2	0.703903215447176	2.35305480036219	0.0906383082062777	0.0906383082062777	-6.82182962628548
Hspb2	0.703811480079717	1.44668726240264	0.234330123483492	0.234330123483492	-7.88887933925468
Spire2	0.703381412746613	0.609560992089865	0.580902290898946	0.580902290898946	-8.71562387523245
ERCC-00165	0.703319003078541	1.62800301174642	0.192161958502047	0.192161958502047	-7.67670827329677
Lrrc14b	0.70327600381	1.68190630590679	0.181264208488263	0.181264208488263	-7.61294810124547
Lrrn4cl	0.70305215915744	1.33252088091469	0.265807225765642	0.265807225765642	-8.01954631894323
Epyc	0.702806262128779	0.421718597793951	0.698764090371201	0.698764090371201	-8.83180540899665
P4ha3	0.702478284177683	0.421783568255579	0.698721040985759	0.698721040985759	-8.831771650108
Btbd9	0.702475080775488	2.90150979757334	0.0543684884179081	0.0543684884179081	-6.2102564834354
Odf3	0.702430387676984	0.364603824987764	0.737152609594895	0.737152609594895	-8.85964792111656
Cnpy2	0.701721589419609	12.0712288427206	0.000694111938372576	0.000694111938372576	-0.689438393160662
Espnl	0.701364228349319	0.30460063833355	0.778568203644193	0.778568203644193	-8.88484646579066
ERCC-00154	0.700799382663814	0.502617427106645	0.646332580771365	0.646332580771365	-8.78622127597211
Stap1	0.700667095900147	1.66269852772028	0.185068014678407	0.185068014678407	-7.63569214003584
Vasn	-0.700666076429122	-2.57981017897904	0.072915778349819	0.072915778349819	-6.56370897060796
Dnajc17	0.700355507345963	0.742500545660513	0.50627041585662	0.50627041585662	-8.6130948713721
Prelp	-0.699659592713857	-4.087933206988	0.0212169471206866	0.0212169471206866	-5.04881413970879
Dimt1	0.69964203554798	1.88470662443441	0.145977967505294	0.145977967505294	-7.37202187263717
Nog	-0.699520490001699	-0.304508939685504	0.778632275656331	0.778632275656331	-8.88488172042189
RGD1560556	-0.699433196165288	-1.09068501669858	0.347337226694725	0.347337226694725	-8.28362717411984
Filip1	-0.699254925938832	-3.00576090226158	0.0496210964110507	0.0496210964110507	-6.09918742206917
Snupn	0.698616421268909	3.12113220811355	0.0449426510758555	0.0449426510758555	-5.97831290216033
Thap6	-0.698420238948672	-2.0696756871046	0.120426715527342	0.120426715527342	-7.15277661453796
Pstpip1	0.698246555250026	6.63031235740214	0.00485339206745802	0.00485339206745802	-3.18122039792053
Olr1585	0.698109745018956	1.358299238767	0.25833673931891	0.25833673931891	-7.99030404783492
Asah1	0.698072243139413	3.83963729609187	0.0254047486317516	0.0254047486317516	-5.2737065152134
Ckmt1b	0.698017613488097	0.303242293844801	0.779517541895695	0.779517541895695	-8.88536766951062
Slc25a19	0.697810829102821	3.39798808150265	0.0357450631856792	0.0357450631856792	-5.69705507009452
Kifap3	0.696920736311003	6.20421938638871	0.00598475376363657	0.00598475376363657	-3.44847374014039
Sost	-0.696801975228984	-0.660441473729522	0.551435861136382	0.551435861136382	-8.67820666867659
Rnf148	-0.696577261265884	-5.18969311510019	0.0104120650645839	0.0104120650645839	-4.15219157927477
Acsf2	0.696165962614443	2.13063693149048	0.113158836882293	0.113158836882293	-7.08095553420943
LOC691083	-0.696032570897501	-2.22503366813787	0.102883567715973	0.102883567715973	-6.97036281645359
Pnma1	-0.696015971609498	-0.344011656776189	0.751247287446774	0.751247287446774	-8.86877130966306
Fam122b	-0.695699208337527	-1.38213063406269	0.251622681838117	0.251622681838117	-7.96312590334288
Olfml1	-0.695435603597525	-1.98218170401224	0.131816474244473	0.131816474244473	-7.25629005745114
Smoc2	-0.69515141168702	-2.07239744660545	0.120090959014667	0.120090959014667	-7.14956414235957
Hspa4l	0.69479611469367	1.53253727889817	0.213247562291478	0.213247562291478	-7.78896931236676
Rrp7a	0.694750449582341	7.10583051604245	0.00389412300317186	0.00389412300317186	-2.8999199089892
Mpp7	0.694558944956082	1.51270594987529	0.217931994705479	0.217931994705479	-7.81215030408866
Efna2	-0.69401524941924	-0.336907632575242	0.756139222138479	0.756139222138479	-8.8718041844199
ERCC-00034	0.693991168406143	1.85045703377764	0.151356374186958	0.151356374186958	-7.41274057466399
Ocln	0.693785063580923	4.85200821862333	0.0127732750256287	0.0127732750256287	-4.41073369555393
Dear	-0.693732765430064	-1.17209497843786	0.317465228712284	0.317465228712284	-8.19711650344654
Enkur	0.693712879948928	0.425430293006947	0.696307058622346	0.696307058622346	-8.82986930551497
Bsn	-0.693387586794257	-1.08134766396281	0.35093043095425	0.35093043095425	-8.29336483604946
Col14a1	-0.693018311673048	-6.61744284289899	0.00488334617072414	0.00488334617072414	-3.1890741179677
Myadm	0.692888182218535	3.26653326930297	0.0397907634994826	0.0397907634994826	-5.82905137966347
Ftsj3	0.692424052730462	5.60858674665782	0.00819970771864885	0.00819970771864885	-3.84915448752734
Pkdcc	-0.69191049149493	-1.43203241185265	0.238143641211311	0.238143641211311	-7.90580796525983
Necab3	0.691877557125888	0.284114735249467	0.792937263248277	0.792937263248277	-8.8924720657873
Clcn5	0.691857349239324	1.75476935363963	0.16759753596233	0.16759753596233	-7.52649377248683
Fbxl13	0.691671226674326	0.297252966675358	0.783709310060164	0.783709310060164	-8.88763947934079
ERCC-00120	0.69166682063134	0.784087380855168	0.484510289995058	0.484510289995058	-8.57800331470615
Ogn	-0.691496008546819	-3.97290646288629	0.0230402926530309	0.0230402926530309	-5.15186301405568
Sycp3	0.691298035468967	2.79749009974773	0.0596661346103654	0.0596661346103654	-6.32280171682668
Ephb3	-0.691075586638956	-1.94693497046834	0.13674906891057	0.13674906891057	-7.29810111143637
Oxsr1	0.691064328971295	3.83933361504799	0.0254104738197142	0.0254104738197142	-5.27398721254032
Sell	-0.690555030195187	-0.880307373410768	0.437091355135184	0.437091355135184	-8.49191311882165
Ggnbp1	0.690359619727686	0.466901613124717	0.669185087400294	0.669185087400294	-8.80721141521185
Hap1	-0.690155734675757	-0.285564613377499	0.791916727828005	0.791916727828005	-8.89194896776858
Cdh1	-0.690055252263727	-2.5060221566677	0.0781892813807719	0.0781892813807719	-6.64694547137996
Tmem106a	0.689999687041145	1.11355189576384	0.338684559416694	0.338684559416694	-8.25961308403489
Arid3a	0.689993966172617	1.50169333244045	0.220580576827459	0.220580576827459	-7.82499843475358
Tm2d1	0.68975422333469	1.86201328734824	0.149517087571121	0.149517087571121	-7.39900008319032
Pde7b	-0.689497918288966	-1.19875171597627	0.308237100235857	0.308237100235857	-8.16821039706225
Tshz3	0.68929885110906	0.663871357811558	0.549489367388643	0.549489367388643	-8.67560048640205
Nnmt	0.689159947169395	9.51325844141111	0.00151715862296592	0.00151715862296592	-1.69250649604653
Slc25a2	-0.688910222631944	-0.976658935334219	0.393662038370086	0.393662038370086	-8.39958783469956
Ccdc8	-0.688835448824678	-0.957725903245355	0.401880339095138	0.401880339095138	-8.41817047050974
ERCC-00078	0.688759968476595	2.04037036339754	0.124111050356627	0.124111050356627	-7.1873968430652
Gyltl1b	0.688624480193314	2.77336549519499	0.0609827095068194	0.0609827095068194	-6.34914583601291
Comt	0.688589678514935	2.50071223163383	0.0785860117126724	0.0785860117126724	-6.65296454700428
Polr1e	0.688514355885841	3.18272001745047	0.0426661397880802	0.0426661397880802	-5.91467088064779
Fundc2	0.688221274445327	4.15985034057839	0.0201682861922857	0.0201682861922857	-4.98536151449406
Adcy5	-0.688110448231335	-3.20306710578622	0.0419452588964058	0.0419452588964058	-5.8937804869632
Wdr3	0.688040776852113	3.06539491623738	0.0471322865262131	0.0471322865262131	-6.03643982763144
LOC500227	0.687993475976871	0.513977278334724	0.639165776307142	0.639165776307142	-8.77926563444634
Dctpp1	0.687964493040363	1.8933383577656	0.144656686867362	0.144656686867362	-7.36176248991719
Rnase12	-0.687923673316647	-0.820023802399968	0.466322313910887	0.466322313910887	-8.54662174577351
Slco5a1	-0.687775454542962	-2.2101313069626	0.104431172916867	0.104431172916867	-6.98776643793722
Gzmb	-0.68757528203558	-2.38680162046556	0.0877013165967851	0.0877013165967851	-6.78299103145582
Lpin3	0.687100460248721	5.72104006245505	0.00771007789239155	0.00771007789239155	-3.77090765662513
Snx12	0.686676883802416	1.63322176158513	0.191076237425334	0.191076237425334	-7.67054490257249
Fam101a	0.686481565887467	0.29717891673432	0.783761195049344	0.783761195049344	-8.8876672982572
Lpar3	0.686273208824548	1.59728166473345	0.198690664349699	0.198690664349699	-7.71294073735832
Tom1l2	0.686267617565614	8.50411773307523	0.00218492350432355	0.00218492350432355	-2.16015562337424
Abca17	0.686061920363144	2.62696772975624	0.0697676437987056	0.0697676437987056	-6.51091963935777
Ptgr1	0.685621097363558	14.4312754406313	0.000384341857277482	0.000384341857277482	0.0680028263580255
RGD1565989	-0.685595096316105	-0.82002376487885	0.466322332602947	0.466322332602947	-8.54662177903302
Spp2	-0.685448266354982	-5.24300469385371	0.010091517117074	0.010091517117074	-4.1125720297625
Stat4	-0.685277879240015	-0.72077980770896	0.517938844109171	0.517938844109171	-8.63087752728825
Lrrc29	0.68506371850247	0.982405216179159	0.391197891790633	0.391197891790633	-8.39390762489836
Slc35a5	0.684841110981655	1.18376412056974	0.313392714009231	0.313392714009231	-8.18449555406794
Kcnk1	0.684723291079265	1.69459790273137	0.178797917254593	0.178797917254593	-7.59790746355391
Tmem42	0.684683657609323	2.34619826699884	0.0912491214906434	0.0912491214906434	-6.82973755069315
Efs	0.684676322162488	0.900225833232242	0.427783588548699	0.427783588548699	-8.47329925915485
Plekhh1	0.684562986316431	3.76661936648291	0.0268288837722406	0.0268288837722406	-5.34160249510054
Bora	-0.68448806452414	-1.59010211875877	0.200250808853132	0.200250808853132	-7.72139502777261
Mmp14	-0.684352836962449	-6.66354691495182	0.00477711798536083	0.00477711798536083	-3.1609994089167
Cdh3	-0.684234512791575	-1.92792368497106	0.139496536341561	0.139496536341561	-7.32067278403008
Nt5dc3	0.683610345692471	3.29867369050141	0.0387516059902351	0.0387516059902351	-5.79652052711615
Dip2a	0.683575340220381	1.30813107156005	0.273078760846861	0.273078760846861	-8.04705335777784
Zfp451	0.683468531840972	3.8712338520432	0.0248177599296242	0.0248177599296242	-5.24457760172389
Cd37	-0.682954512907809	-2.70883944818004	0.0646802049422244	0.0646802049422244	-6.42004933834298
Esf1	0.682654501237285	8.18965511117196	0.00246824437935713	0.00246824437935713	-2.31638180483845
Pus7	0.68211341153271	3.40698012530807	0.0354872894762134	0.0354872894762134	-5.68812784250821
Mustn1	-0.682011597905251	-2.05811795313145	0.121864562525277	0.121864562525277	-7.16642375439163
Havcr1	-0.681748632890923	-0.818119791992896	0.467271643756018	0.467271643756018	-8.54830819327158
Smyd5	0.680905555654229	3.49752277525977	0.0330154972490816	0.0330154972490816	-5.59896028001967
Agps	-0.680665456758402	-1.24181530607132	0.293884936807517	0.293884936807517	-8.12097251204487
Ppm1j	-0.68061076303038	-0.358986618546853	0.740984607097924	0.740984607097924	-8.86218539190586
Bmp2	-0.680349510885714	-2.78811024270789	0.0601739116631213	0.0601739116631213	-6.333033799807
Grem1	-0.680174454074429	-0.866995397606394	0.443408731722238	0.443408731722238	-8.50420789109958
Kntc1	-0.680115371783386	-1.55280343546928	0.208571455941511	0.208571455941511	-7.76522507565792
Chchd10	0.679811319473098	3.72175522522133	0.0277533668825352	0.0277533668825352	-5.38372494824048
Dedd	0.679363636329326	0.308868655539296	0.77558854863795	0.77558854863795	-8.88319447067251
Park2	0.679349858820381	1.43080818090257	0.238465144088746	0.238465144088746	-7.9072202735552
Gys2	0.679024408666208	2.85653120388895	0.056586233586548	0.056586233586548	-6.25871219169155
Vav3	-0.679006258478082	-1.52393621411766	0.215265919318766	0.215265919318766	-7.79902995565179
Gprc5c	-0.678879128885607	-3.77217563698417	0.0267170742994495	0.0267170742994495	-5.3364073255617
Rbm34	0.678388270126748	2.5097999008335	0.077908478320938	0.077908478320938	-6.64266555518041
Dnah1	0.678341684334117	1.9004270704971	0.143581694649979	0.143581694649979	-7.35333821192152
Ptbp2	0.678306946425226	3.2516526260605	0.0402834779674389	0.0402834779674389	-5.8441694902792
Cct6b	-0.678284441269632	-0.546519126438067	0.618915107024968	0.618915107024968	-8.7586110303372
Lrp2	-0.678280857620705	-1.18578061120792	0.312694161226988	0.312694161226988	-8.182309350337
Hexim1	-0.678014992372404	-2.18431382072466	0.107176981138315	0.107176981138315	-7.01796830621362
Pcdhb9	0.677969857268979	0.284508092023873	0.79266033582209	0.79266033582209	-8.89233039835803
ERCC-00002	0.677924257292631	1.86284964360282	0.149384952052586	0.149384952052586	-7.39800569359579
Mmp8	-0.677785332293432	-0.456545757074948	0.675899885861622	0.675899885861622	-8.81304411329369
Eef1a2	-0.67762403546234	-0.906405945087301	0.424930839638108	0.424930839638108	-8.46747201159819
Psmb7	0.677310176788851	8.71815817982193	0.00201568763049942	0.00201568763049942	-2.05682336577503
Pak6	0.676802526344506	0.304264210299971	0.778803284918469	0.778803284918469	-8.88497576035271
Tmem86b	-0.676756985497388	-2.41183630264237	0.0855949943346489	0.0855949943346489	-6.75427026392644
Emp1	0.67648071255524	2.92265723746177	0.0533622859511261	0.0533622859511261	-6.18758533820532
Dctn4	0.676479413859124	2.47205062570204	0.080769257114511	0.080769257114511	-6.68552011521681
Nrg1	0.676316331215723	3.7643091308371	0.0268755443494969	0.0268755443494969	-5.34376398389558
Rpp40	0.676279371204635	2.76138832401855	0.0616493708356889	0.0616493708356889	-6.36225843175696
Cldn7	0.676187051266582	1.62234176938392	0.193347329046012	0.193347329046012	-7.68339158908843
Yae1d1	0.676171882695132	3.38517149708772	0.0361164816021206	0.0361164816021206	-5.70980175085156
Nptx1	0.676155365221122	2.50643894278938	0.0781582422538694	0.0781582422538694	-6.64647318613619
Rbm22	-0.676129995453172	-2.24701103828522	0.100649796070343	0.100649796070343	-6.94473757987627
Cdt1	-0.676055367109191	-5.31251336399624	0.00969214875209679	0.00969214875209679	-4.06138759648187
Fzd8	-0.67600661675621	-1.19359732118391	0.310000702199205	0.310000702199205	-8.17382041187497
Mutyh	-0.675655079236465	-1.0161872646242	0.376992893372654	0.376992893372654	-8.36014730270048
Ppa1	-0.674807628667105	-4.66896802792573	0.0143386302466519	0.0143386302466519	-4.55661080809349
RGD1309676	0.674692929676207	6.19748671668421	0.0060052012839847	0.0060052012839847	-3.45282022684831
Bmpr1b	0.674657008022272	0.427546943920156	0.694908033497194	0.694908033497194	-8.8287583933015
Sh3bgrl3	0.674649028805789	5.45214009619135	0.00894872698391681	0.00894872698391681	-3.96015131687787
Slc7a5	0.674622377946192	1.42689292117255	0.239496408225983	0.239496408225983	-7.91173505469838
Plk4	-0.674201589319842	-1.58381418467715	0.201628079188332	0.201628079188332	-7.72879497582517
Ace2	0.674127375133592	2.50070574802793	0.0785864975964009	0.0785864975964009	-6.6529718988656
Slc38a5	0.673894162156657	1.29347810108365	0.277544339478949	0.277544339478949	-8.06349980010858
Hipk3	0.67382419433016	1.73423172152969	0.17133082957714	0.17133082957714	-7.550885120656
Ppm1n	-0.673676028355455	-1.56826694960409	0.205077513010256	0.205077513010256	-7.74707314323149
Abhd16a	0.673562704658748	3.16938887818935	0.0431466988457758	0.0431466988457758	-5.92839444013297
Arl8a	0.673544674604321	11.7596238813574	0.000756655643933113	0.000756655643933113	-0.800085301285534
Lypd2	0.673525040735764	1.42030254952957	0.241242833146365	0.241242833146365	-7.91932768759864
Ube2k	-0.673364395589062	-1.37613651897871	0.253294264653735	0.253294264653735	-7.96997432740794
Lhb	-0.673310272056298	-0.820023560442291	0.466322434448016	0.466322434448016	-8.54662196024986
Fcer1a	-0.673230491571273	-0.338384436437844	0.755121053648396	0.755121053648396	-8.87117856725924
Tmem50b	0.672846413532581	2.42487177622553	0.0845219461995124	0.0845219461995124	-6.73934692833451
Tti1	-0.672810813154598	-2.3892718187974	0.0874907809522886	0.0874907809522886	-6.78015362778104
Esm1	0.672458631445229	0.312648743885884	0.772953667095528	0.772953667095528	-8.88171320497944
Gnrh1	-0.67223882859599	-0.618918757947155	0.575400397276312	0.575400397276312	-8.70892009425782
Cdca3	-0.671968512819348	-0.981636296981029	0.391526812162801	0.391526812162801	-8.39466877519157
Zfp143	-0.671527495543084	-4.4335720217232	0.0167260145179071	0.0167260145179071	-4.75050712945232
Wnt5a	-0.671318192866582	-5.61968612306011	0.00814965150003892	0.00814965150003892	-3.84137494998688
Dnajb1	0.671317880163316	3.99188555326312	0.0227263138920728	0.0227263138920728	-5.1347264717611
Necab1	0.671026356621989	1.28895422456152	0.278937909253921	0.278937909253921	-8.06856489483579
Cdc14a	0.671016008042672	1.43392467240538	0.237647595760157	0.237647595760157	-7.90362442396318
Nphp3	0.670946703485911	3.9030510030793	0.0242436723994978	0.0242436723994978	-5.21539747776464
Cldn9	0.670771813116919	0.302654976069975	0.779928167592635	0.779928167592635	-8.88559234341626
Tbc1d22b	-0.670758709952491	-2.74344340663441	0.0626647347161899	0.0626647347161899	-6.38194589921343
ERCC-00164	0.670530178847419	0.936032926364139	0.41148517671894	0.41148517671894	-8.43920503821588
Cln3	0.670406917356899	3.20878078960096	0.0417455207669586	0.0417455207669586	-5.88792632616317
Abcc1	0.66889213474638	0.757239304965018	0.498471067581249	0.498471067581249	-8.60081262960471
Galntl5	0.668617809835608	0.302604952407156	0.779963146110199	0.779963146110199	-8.88561146052388
Smim22	0.668479746330776	5.00142731615828	0.0116527196574973	0.0116527196574973	-4.29468590783084
Slc12a5	-0.668332237119642	-0.798220803402605	0.477289036004536	0.477289036004536	-8.56577533809556
Aqp9	-0.668206095280171	-5.17319520074068	0.0105138730490633	0.0105138730490633	-4.16451677340486
Tmem41b	0.668130861528857	2.69538312737548	0.0654849691121463	0.0654849691121463	-6.43491565693261
Pstpip2	0.668083261758477	5.64331437107076	0.00804438078003222	0.00804438078003222	-3.82485535164424
Ddx21	0.668082027934307	3.38428154767737	0.0361424483147603	0.0361424483147603	-5.7106878279984
Eif2s1	0.668066927041127	6.6076677627494	0.00490625610918128	0.00490625610918128	-3.1950482361881
Fsip1	-0.667843096657731	-0.460745484432926	0.673172038026184	0.673172038026184	-8.81069260509335
Bcl3	0.667801122762127	2.04958705297319	0.122938520856245	0.122938520856245	-7.17650256496351
Man1c1	-0.667701028020684	-2.6806340992431	0.0663809179415879	0.0663809179415879	-6.45124153152608
Rgs9	-0.667658720110474	-0.347169928841323	0.749077244839641	0.749077244839641	-8.86740402824251
Upp1	0.667605439229226	11.8847824793687	0.00073069333122655	0.00073069333122655	-0.755306071834369
Sts	0.667431442467016	2.23033356865454	0.102339635733025	0.102339635733025	-6.96417871331225
Snap29	0.667155005444813	4.17207789256928	0.0199965049114479	0.0199965049114479	-4.9746467904888
Timm17a	0.667039922216196	4.26084504978415	0.0188029140689937	0.0188029140689937	-4.89749638275808
Irx5	-0.666872061533665	-0.461347267617227	0.672781688112681	0.672781688112681	-8.81035410022117
Fcrlb	0.666841998565531	0.302563700232356	0.779991991760611	0.779991991760611	-8.88562722325695
Ccdc126	-0.666716144025679	-4.78253238591766	0.0133407060118196	0.0133407060118196	-4.46561328596222
Jrkl	0.666432815520252	3.89959347568852	0.0243052493308106	0.0243052493308106	-5.21856107473374
LOC100911796	-0.66582682744371	-1.01064328497	0.379291236751677	0.379291236751677	-8.36572985902617
Tnfsf13b	0.66514570989055	0.69059840538221	0.534495936964852	0.534495936964852	-8.65494020525614
Camkmt	0.66501882282397	1.54495927411945	0.210368212824437	0.210368212824437	-7.7744217547611
Kdm8	0.664827710712575	10.0706684654554	0.00125946054389052	0.00125946054389052	-1.45371964916366
Angptl2	-0.664401828892325	-12.2895732986419	0.000654223110912752	0.000654223110912752	-0.61354405869173
Ubac1	0.664344509020964	2.42251597072384	0.0847146863520209	0.0847146863520209	-6.74204230042478
Chn2	0.664211955476399	2.41893281014112	0.0850088409684719	0.0850088409684719	-6.7461433060348
Zdhhc23	-0.664053624710564	-2.25122067743685	0.100228423389216	0.100228423389216	-6.93983490256112
Lyrm7	0.663475390970049	4.4381350645893	0.0166751657867438	0.0166751657867438	-4.74667905314462
Ltbp2	-0.663395340090391	-1.15267512728318	0.324357397630997	0.324357397630997	-8.21800302556062
Armcx2	-0.662807920692218	-3.86257874228695	0.0249768537718599	0.0249768537718599	-5.25254175082243
Trpv2	0.662560036685542	0.791529111242581	0.480697044027014	0.480697044027014	-8.57158354389389
Mbd2	0.662556337854157	7.51998380997229	0.00324854743048237	0.00324854743048237	-2.66809503556219
Cfb	-0.662387886494997	-4.6525766376814	0.0144903532615828	0.0144903532615828	-4.56987950167438
ERCC-00003	0.662126867257832	1.55476523967902	0.208124670206627	0.208124670206627	-7.7629238049909
Olfml2b	-0.662062696093269	-1.93336576778567	0.138703711128911	0.138703711128911	-7.31421028332234
ERCC-00145	0.662032570807017	2.04979210212652	0.122912579919314	0.122912579919314	-7.17626025477943
Rmrp	-0.661732191965303	-0.653005813356142	0.555673074448607	0.555673074448607	-8.68382083872981
LOC688765	0.660813137093261	0.984620045640512	0.390251853707372	0.390251853707372	-8.39171333046643
Kcnk6	0.660740697499154	1.49182189020612	0.222983786275849	0.222983786275849	-7.83649945361253
Srxn1	0.660740240718041	3.60617873825616	0.0303240135116344	0.0303240135116344	-5.49367722433731
Creb3l3	0.660642964743443	9.89603155419625	0.00133367164022394	0.00133367164022394	-1.52716324535191
Mrvi1	-0.660484145963337	-1.5151084637446	0.217358690322906	0.217358690322906	-7.80934496687506
Hdac5	-0.660155828133818	-4.12900169202003	0.0206099635774491	0.0206099635774491	-5.01248835646377
Gtf2a1l	0.660125522592237	0.282713135991047	0.793924322781389	0.793924322781389	-8.89297533269423
Psat1	0.660068479358601	1.46779549071601	0.228949719557359	0.228949719557359	-7.86442640714091
Snph	0.659979763864066	0.339309881730999	0.754483339254467	0.754483339254467	-8.87078521893922
Gjb2	0.659833990505227	2.67411812317835	0.0667814272504492	0.0667814272504492	-6.45846455472685
Mdm2	0.659496923509207	3.23751459047148	0.0407585680490218	0.0407585680490218	-5.85856641398376
Dennd6a	0.659241714748934	13.6474323702457	0.000462540386385686	0.000462540386385686	-0.169161620515791
Zmiz2	-0.659191949809373	-5.01886365901554	0.0115302029027947	0.0115302029027947	-4.28131658446865
Tube1	-0.659159292893563	-1.50446053872116	0.219911846747666	0.219911846747666	-7.82177172155241
Amd1	0.658637133243123	3.71877296168854	0.0278162147251953	0.0278162147251953	-5.38653597141423
Ngf	-0.658572191442128	-2.81463116513067	0.0587515162214766	0.0587515162214766	-6.30413869446668
Tmem109	0.658515821084024	3.15390994501248	0.0437130342447996	0.0437130342447996	-5.9443652257467
Kmo	-0.658381268786556	-3.48216304161897	0.0334194573550437	0.0334194573550437	-5.61399441721111
Miox	0.658375929312127	2.35390060290778	0.0905632942319349	0.0905632942319349	-6.82085451713152
Fbxo48	0.65832749696353	0.362567609043538	0.738540569769126	0.738540569769126	-8.86057195484321
Orc5	0.658173616708552	4.22358092470905	0.0192927813813523	0.0192927813813523	-4.9297486756294
Aoah	-0.658118248726604	-0.375160745383239	0.729977351625231	0.729977351625231	-8.85478069970532
Acadm	0.65787020108746	3.97883862179264	0.0229415752218833	0.0229415752218833	-5.14650104768479
Shprh	0.657847171610847	2.94691682821072	0.0522357229072925	0.0522357229072925	-6.16166575621893
Mboat1	0.657580229173896	1.82870666351228	0.154887477399686	0.154887477399686	-7.43860373847486
Apc	-0.657526328697552	-1.50482520640094	0.219823881096295	0.219823881096295	-7.82134641254976
Hsf4	0.657440089248404	0.859476392628031	0.447011340037692	0.447011340037692	-8.51109982370671
Nop14	0.65741156186378	4.66879659040872	0.0143402067136078	0.0143402067136078	-4.55674940817722
LOC100912083	0.656956322630181	1.62588341129689	0.192604839963515	0.192604839963515	-7.67921087001936
Tnfrsf10b	0.656918953018464	4.50641258528069	0.0159370459113847	0.0159370459113847	-4.68973112263518
Unc79	-0.65667329837234	-0.82767214621849	0.462525020914975	0.462525020914975	-8.53982109370385
Lhpp	0.656317854210871	3.84260508316654	0.0253488825984016	0.0253488825984016	-5.27096407752119
Lipe	0.656200185873959	1.45451241379166	0.232320158980616	0.232320158980616	-7.87982360339623
Cnnm4	0.656045073629234	2.85422082814634	0.0567030834730698	0.0567030834730698	-6.26120981999379
Tacc3	-0.656019146510862	-20.9287639993645	0.000111402480413097	0.000111402480413097	1.64683015029643
Snx20	-0.65579352578396	-1.49213543697163	0.222907027293167	0.222907027293167	-7.83613438124895
Ube2e2	0.655413063924705	0.840824970127977	0.456055202735859	0.456055202735859	-8.52802879754751
Gpr176	-0.655386277212252	-0.269657775517699	0.803141940999961	0.803141940999961	-8.89754883087463
Fcnb	0.655018652112962	1.20489587291199	0.306147746967611	0.306147746967611	-8.16151049124345
Slc2a12	-0.654571553846552	-1.68315489486821	0.181019927923758	0.181019927923758	-7.61146883288318
Wbscr27	0.65433710107394	1.88909525766599	0.145304494140047	0.145304494140047	-7.36680551702268
Myo19	0.654181689069629	3.03723045396185	0.0482882641869675	0.0482882641869675	-6.06600317736737
Ns5atp9	-0.653519457156425	-0.769527481794325	0.492041790979406	0.492041790979406	-8.59044200397192
Cenpn	-0.653436987738147	-5.92261820056239	0.00692192001428442	0.00692192001428442	-3.63374377285704
Rhbdf2	0.653301366107927	1.82021718701513	0.156290695629516	0.156290695629516	-7.44869849924753
Pknox2	-0.652990004617729	-0.844426638451575	0.454296861150892	0.454296861150892	-8.52477848850336
Pdp2	0.652733707012764	3.2917395674522	0.0389729470137954	0.0389729470137954	-5.80352472739084
Pla2g6	0.652696329703024	1.88485846584166	0.145954607400909	0.145954607400909	-7.37184138723513
Pold4	0.652644641022929	5.70183455039793	0.00779101067399368	0.00779101067399368	-3.78418195552413
Spdya	0.652486867640247	0.347915187813038	0.74856561235385	0.74856561235385	-8.86707969388895
Il6st	0.652429074375117	1.69325961439172	0.179056233044884	0.179056233044884	-7.59949388317431
Ppbp	0.652097498186689	1.42030055294137	0.241243364246993	0.241243364246993	-7.91932998650366
Ctps1	0.651894303314298	1.99816831921054	0.129646315728793	0.129646315728793	-7.23734450633842
Ckap4	0.651844298382493	1.65152336778744	0.187321217810873	0.187321217810873	-7.64891316287024
Mmachc	0.651841089735273	2.99305587561209	0.0501718785016417	0.0501718785016417	-6.11262997894198
Tbck	-0.651709110425735	-1.07018959776659	0.355270326163622	0.355270326163622	-8.30494796337848
Creb3l2	0.651623151489708	6.53019042067421	0.00509279390589719	0.00509279390589719	-3.2426700050625
Mospd1	0.651512702099591	2.54511183930857	0.0753409648418244	0.0753409648418244	-6.60275516173921
Lrriq3	0.651384255184079	1.2268350377389	0.298800751708562	0.298800751708562	-8.13747748944064
Uimc1	0.6511789404351	7.42537385844424	0.00338314054133863	0.00338314054133863	-2.72003569335492
