""	"logFC"	"unshrunk.logFC"	"logCPM"	"P.Value"	"FC"	"FDR"
"LOC100911994"	4.9669263614375	144269482.646897	-1.33751411530742	0.0446487945248019	31.2747481473889	0.791399882952113
"Pnpla5"	4.96106299983714	5.01788414100443	2.49931094535635	0.0862170242035424	31.1479001148359	0.99998775872457
"RGD1306739"	4.95851942994367	5.26995978070599	0.325676052191765	0.0144927279727845	31.0930326213069	0.445205551676959
"Bmp3"	4.95574186013678	144269482.63473	-1.35367087096852	0.0743467345708975	31.0332278922322	0.99998775872457
"Ptx3"	4.94001483056877	144269482.618799	-1.35677685072882	0.0173140382955815	30.6967673724006	0.496587910662106
"Ropn1l"	4.93102227705505	5.04244176295877	1.57257260986594	2.88809084465748e-05	30.5060244975861	0.00664823509370829
"Hdc"	4.87731268086117	4.88923474086668	4.6303103270412	0.0181441444987073	29.3912065729468	0.507528628051411
"AABR07031762.1"	-4.86938974510302	-144269482.546019	-1.66305764921687	0.0212038797226643	-29.2302395040749	0.55163924236407
"Dgkb"	-4.86938974510302	-144269482.546019	-1.66305764921687	0.0212038797226643	-29.2302395040749	0.55163924236407
"Rftn2"	-4.86687714931157	-144269482.543474	-1.66338389767549	0.0157165434055062	-29.1793764616437	0.466626016520265
"Vdr"	4.81277429280818	144269482.486894	-1.42610850378855	0.0240544257608041	28.105377601006	0.584862409616259
"Mapk15"	4.81277429280818	144269482.486894	-1.42610850378855	0.0240544257608041	28.105377601006	0.584862409616259
"Gal3st1"	4.79924055277233	144269482.473173	-1.4287308925001	0.0194277446046038	27.8429573919379	0.523338560967481
"Tsx"	4.76650562505823	4.85052944999052	1.78531605227908	0.00011162453112737	27.2183107223012	0.0153375566994778
"Chrna2"	4.74808918586449	4.91145706347725	0.925127881246893	1.82875655030066e-05	26.8730689872492	0.00531388686132445
"Slc29a2"	4.691471776566	144269482.36369	-1.45368773246593	0.139679598558116	25.8388825911616	0.99998775872457
"Commd5"	4.6893648076541	144269482.357814	-1.4983859319824	0.193238956255221	25.8011740070747	0.99998775872457
"AABR07059380.1"	4.6802351818425	144269482.348763	-1.49768653267055	0.0370295964398023	25.6384152046613	0.737393930892418
"Krt23"	4.65215615655424	4.76282727167015	1.33123120031569	3.24442418399137e-06	25.1442419856348	0.00130698678775562
"Fbp2"	4.64781136834166	4.8108449385923	0.85901618847417	3.62252776140907e-05	25.0686320569292	0.00755403583187951
"AC103129.1"	-4.64628883857024	-144269482.314563	-1.75178699805596	0.0211780423138466	-25.0421901515232	0.55163924236407
"Shisa4"	4.64231781160407	4.80515372529794	0.809673940866838	0.133601021310082	24.9733561457045	0.99998775872457
"Gata1"	-4.64098544183712	-144269482.309189	-1.75244321766105	0.0668695627870851	-24.9503031900412	0.969936988871591
"Yme1l1"	-4.6009555415328	-4.64105382067029	2.09330840478262	0.00375438593336336	-24.2675328798366	0.194580382072706
"Chd5"	4.57203652839089	144269482.236998	-1.53917227185504	0.0271487856127097	23.7859299923432	0.623514671581107
"Lppr1"	-4.53147473543918	-4.77005704416255	-0.163693448051188	6.53599195287878e-05	-23.1264951547345	0.0114703423133442
"Scd2"	4.48300466398272	4.48384889647995	8.03213503414932	0.0129696571238874	22.3624238433359	0.411865799764966
"P2rx5"	4.48145044293087	4.51831260417355	2.62697878629231	0.115119631276947	22.3383456880948	0.99998775872457
"AABR07005838.1"	4.47687713524053	144269482.137678	-1.58267886641318	0.0562063090056655	22.2676458009722	0.891904052932338
"Psma8"	4.46469137194848	144269482.125256	-1.58538995999861	0.0334195411340613	22.080353616847	0.691203461611712
"AABR07007798.1"	-4.45550165838849	-144269482.115228	-1.82378881397577	0.0276111678620624	-21.9401526512636	0.627446090198789
"AABR07002900.1"	4.44865936830829	144269482.106523	-1.60901736329743	0.0758030225985682	21.8363431444083	0.99998775872457
"Ppp1r3g"	4.43156430485009	4.5934358791069	0.637596759212631	0.00297272411113351	21.5791226515781	0.161630475060863
"Clca2"	4.43115985266602	4.59293750250681	0.618294427991632	0.238957857612646	21.5730739026968	0.99998775872457
"LOC685438"	-4.40393947295047	-144269482.061371	-1.84072026605384	0.0718405577375159	-21.1698548565535	0.99998775872457
"Ppp2r2c"	-4.39594008282549	-144269482.052773	-1.84485910976009	0.0306923446821099	-21.052798029698	0.663441231085852
"AABR07009834.1"	-4.39594008282549	-144269482.052773	-1.84485910976009	0.0306923446821099	-21.052798029698	0.663441231085852
