	logFC	t	P.Value	adj.P.Val	B
Zscan10	4.55984108759879	2.27313840830973	0.0977043864361949	0.0977043864361949	-5.93525906341598
Slc7a9	4.54613373147409	133.765731839821	2.07185277200003e-07	2.07185277200003e-07	6.45774638241072
ERCC-00048	-4.53593324616032	-3.26784067889852	0.0394836551444393	0.0394836551444393	-4.84997755911894
Hdc	4.52729510829949	6.06955004547675	0.0063227166912125	0.0063227166912125	-2.56899948524354
Fam178b	4.50633923964426	131.822557319906	2.17681477952849e-07	2.17681477952849e-07	6.44886397435518
Six2	-4.50373972318802	-1.63282380031919	0.190780676902519	0.190780676902519	-6.69132489832255
Aox4	-4.47582939753724	-1.60880040978763	0.195838223172038	0.195838223172038	-6.71965175532723
Hcn1	-4.47160931718337	-1.84953381480782	0.151121622065082	0.151121622065082	-6.43435770802884
Efcab3	-4.45673405682063	-27.7983153832724	4.1550949712964e-05	4.1550949712964e-05	3.41198160627975
Aldh3a1	-4.45488628379177	-27.7869266062916	4.16082966988571e-05	4.16082966988571e-05	3.41057878034139
Cpa1	4.44597894569208	128.878129709188	2.34938046635903e-07	2.34938046635903e-07	6.4347063024159
Fbxw5	4.43719950982485	38.3853886291295	1.4009994537133e-05	1.4009994537133e-05	4.43243279157292
Sorcs1	-4.43105227061565	-4.47291554538299	0.0161308517181144	0.0161308517181144	-3.74299678127119
Cdx4	4.42826125240163	128.015451181936	2.40327786538784e-07	2.40327786538784e-07	6.43039042970812
Cpvl	4.41931840514145	127.577185341932	2.43127365843014e-07	2.43127365843014e-07	6.42816755837142
Ccdc40	4.3990236797009	2.01394480028517	0.127165786459986	0.127165786459986	-6.23933357871944
Scn9a	-4.39633957367899	-1.79314144533215	0.16047910590406	0.16047910590406	-6.50135679118925
Alpk3	4.38789466408767	2.01509168307861	0.127014574141266	0.127014574141266	-6.23797694305423
Spo11	4.38400564594563	125.85914911164	2.54518449838212e-07	2.54518449838212e-07	6.41925142945604
Slc12a3	4.36846997170289	6.15069768550963	0.00606377464821428	0.00606377464821428	-2.51643635286432
Fbp2	4.36363600366904	8.46008583449275	0.00218123771365908	0.00218123771365908	-1.23259013012395
Tnfrsf8	-4.35345112919561	-1.42275307945545	0.240231703763564	0.240231703763564	-6.93659465965184
Fcrl2	4.34959006066036	13.6393847641647	0.000451763180635018	0.000451763180635018	0.712360179574492
Dclk3	-4.33526533431809	-6.47303547421666	0.00515946069312067	0.00515946069312067	-2.31340627399105
Olah	4.32670817181802	123.073894357849	2.74499198973487e-07	2.74499198973487e-07	6.40407953489914
Tsx	4.30942175538342	6.74773251616421	0.00452078139873769	0.00452078139873769	-2.14727871818207
Dlx3	-4.29592184995398	-1.64310580302974	0.188659562497625	0.188659562497625	-6.6791858481195
Adipoq	4.29555438182269	121.563927348083	2.86184761947975e-07	2.86184761947975e-07	6.3954621112965
Adamts18	4.29475806550193	1.42359876665767	0.240007389570753	0.240007389570753	-6.93562136591543
Elovl6	4.2915422933941	10.7450400591238	0.000996133715422757	0.000996133715422757	-0.256468589749999
Hrh1	4.2670411085244	120.180015609346	2.97467134614051e-07	2.97467134614051e-07	6.38730851350476
Ehhadh	4.25491068814651	8.92686735270518	0.0018309335826894	0.0018309335826894	-1.01363483287238
RGD1312005	4.24293281236157	11.048010517812	0.000908757693122328	0.000908757693122328	-0.142988657872307
Gabre	-4.2337673183423	-1.56454682144749	0.205538418627028	0.205538418627028	-6.77168316692548
Cyp4a1	4.20244911446565	42.917281878233	9.61624033649259e-06	9.61624033649259e-06	4.74068210141447
Glra2	-4.18355228079839	-1.58691184202205	0.200572897871555	0.200572897871555	-6.74541350776984
Aqp3	4.18105562874937	3.8344323949439	0.0252920535563176	0.0252920535563176	-4.30200689542508
Kcnv2	-4.17845015105483	-3.35759278490601	0.0366768137456532	0.0366768137456532	-4.75974098292738
Pnpla1	-4.17152402161772	-8.09659708803945	0.00251566457416647	0.00251566457416647	-1.41127871829974
Gng13	4.16922752167549	3.01298095959686	0.0490207866995158	0.0490207866995158	-5.11338473108233
Drgx	4.16454387432528	1.42359867499353	0.240007413872344	0.240007413872344	-6.93562147141866
Hoxa11	4.1598822606549	1.42359867155151	0.240007414784876	0.240007414784876	-6.93562147538033
Ppp1r3a	4.15623140855425	1.42359866884773	0.240007415501691	0.240007415501691	-6.93562147849232
Pde4c	4.14871363224715	4.60606746224367	0.0147774285617097	0.0147774285617097	-3.6335940851586
Ahrr	-4.14612658187881	-1.63488777530614	0.190352819143158	0.190352819143158	-6.68888883925816
RGD1560028	4.14129994073934	1.42359865771511	0.240007418453123	0.240007418453123	-6.9356214913057
Il36rn	-4.13521782143535	-1.4999211240619	0.220641523279536	0.220641523279536	-6.84723714481868
Cldn11	-4.13321005383715	-2.86549438182801	0.0558294977905691	0.0558294977905691	-5.27063934790088
Otx1	-4.12887772931817	-1.6027815240073	0.197127994897783	0.197127994897783	-6.72674047206558
Pde1b	4.1277571143642	10.7335638792529	0.000999652048403696	0.000999652048403696	-0.260831212701283
Nr1d1	4.12673352587477	7.61418387219322	0.00306863281828604	0.00306863281828604	-1.66051955489874
Coro2a	4.12600306987994	8.85798809537324	0.00187782668263487	0.00187782668263487	-1.04523740432723
Astn1	4.12221237529894	1.42359864330723	0.240007422272875	0.240007422272875	-6.93562150788882
Apoa4	-4.12088602747676	-12.95491611294	0.000536145446353004	0.000536145446353004	0.504390483976832
Frmd3	4.11589880474597	5.00340644184451	0.0115065865531193	0.0115065865531193	-3.32061519293971
Rab6b	4.0941211554627	1.73875643197214	0.170118518390384	0.170118518390384	-6.56592662176181
Scn4a	-4.08983773099229	-1.63825678858061	0.18965666993516	0.18965666993516	-6.68491172008025
Lhx9	4.07415950332933	110.885351323013	3.90385369694193e-07	3.90385369694193e-07	6.32540284349699
Shisa4	4.02294327854597	2.16969497007101	0.108398422119326	0.108398422119326	-6.05591693613749
Tnfsf9	-4.02139922602597	-25.1112507839886	5.84954959089474e-05	5.84954959089474e-05	3.05689370445883
Clca4l	-4.01040517792621	-7.09091139997789	0.00385801526082156	0.00385801526082156	-1.9480314250936
Ccdc67	4.00721486330958	5.10913688658595	0.0107945300472778	0.0107945300472778	-3.24057097261691
Kctd8	4.00351444632486	2.52051087488873	0.0767773591734169	0.0767773591734169	-5.65172036362882
RGD1564419	3.99469199312147	1.42359854169137	0.240007449212828	0.240007449212828	-6.93562162484624
Lrrc10b	3.98404405265223	106.584092830477	4.46185492149831e-07	4.46185492149831e-07	6.2918638965449
Pgf	-3.97370584548473	-8.04067778933782	0.00257282353150435	0.00257282353150435	-1.43944278422109
Chst4	-3.97362815273948	-1.56416959952284	0.20562329567911	0.20562329567911	-6.77212575549343
Acat2	3.9477431240746	9.95202278791299	0.00128225542818966	0.00128225542818966	-0.569638952395243
Noxo1	3.94646444767178	6.69454983273096	0.00463618995691991	0.00463618995691991	-2.17896700307976
Dok5	-3.92950570586534	-1.44094804242561	0.235453577474407	0.235453577474407	-6.91562307395196
Kcnd1	3.89888020480252	2.38726401482584	0.087308095350401	0.087308095350401	-5.8034953407686
Fam131b	-3.89335849324102	-1.64131476884295	0.189027188346875	0.189027188346875	-6.68130097751895
Bicd1	-3.89025879970738	-1.64988680507617	0.187274740921568	0.187274740921568	-6.6711755274287
Enpp6	-3.88427590737827	-1.41348012525758	0.242705701487555	0.242705701487555	-6.94725727986155
Rps4x-ps1	3.87660985126022	2.16792417840975	0.108593006682597	0.108593006682597	-6.0579914365002
Spsb4	3.86482971063741	6.02409111858692	0.00647394920610375	0.00647394920610375	-2.5987095136578
Csdc2	-3.84009149665824	-1.31879723320784	0.269528325738074	0.269528325738074	-7.05501495246958
Acnat2	-3.82710285617463	-5.22735649496548	0.0100631282472135	0.0100631282472135	-3.15260535451605
Barhl2	3.82630114802016	1.42359839162818	0.240007488996928	0.240007488996928	-6.93562179756536
Mmd2	-3.82538794364453	-6.76791326716768	0.00447795083154287	0.00447795083154287	-2.13531259159017
Il20rb	3.80947687053212	98.3520995946753	5.85324664300139e-07	5.85324664300139e-07	6.21686692863768
Trpc3	3.79943191565837	2.10303416930949	0.116010507836014	0.116010507836014	-6.13419672330597
Efnb3	3.7975125583472	1.01105961371013	0.378836361748174	0.378836361748174	-7.3848979592954
Tex36	3.79355175177447	10.4060399673383	0.00110718411018883	0.00110718411018883	-0.387382008065114
Jph1	3.7861421083877	2.38814402964711	0.0872331399585044	0.0872331399585044	-5.80248538634039
Fhod3	3.77379525968824	2.09196162907317	0.117333841725506	0.117333841725506	-6.14723393480824
Dlx2	-3.74889233304682	-1.55474003679335	0.207757273777005	0.207757273777005	-6.78318375428949
Plac1	3.74094532502253	95.1637184029446	6.54222491970119e-07	6.54222491970119e-07	6.18330374745833
Nos1	-3.71163427711227	-8.63626834811915	0.00203966037799389	0.00203966037799389	-1.14860775752228
Galnt14	-3.70840112875449	-10.4462502414016	0.00109320440102387	0.00109320440102387	-0.371629076248573
Zim1	-3.70672989717968	-1.64105859518895	0.189079834015485	0.189079834015485	-6.68160348605274
Kcnma1	-3.70535501392778	-1.40596985830207	0.244728866570851	0.244728866570851	-6.95587999946232
Olfm2	-3.69531984371633	-6.38058007315339	0.00540012521994585	0.00540012521994585	-2.37072182786151
Smc1b	3.69006592990337	1.42359825489013	0.240007525248332	0.240007525248332	-6.93562195494756
Spata21	-3.68742740487762	-17.795000850797	0.000185859139881742	0.000185859139881742	1.76806582929151
Gfra1	-3.68533206163094	-2.59501479700636	0.071548375199955	0.071548375199955	-5.56791727087483
RGD1310110	-3.67135940677263	-1.64100559857351	0.189090727222664	0.189090727222664	-6.68166606766797
Kcnj11	3.66677324825161	1.72912072079372	0.171892380816177	0.171892380816177	-6.57735748664016
Gsta3	3.66067830506637	2.16658863985035	0.108740031221684	0.108740031221684	-6.05955622069361
Lrguk	-3.61987351221479	-1.64092594375043	0.189107101185238	0.189107101185238	-6.68176012848862
Acoxl	-3.61575765404631	-1.64023025143062	0.189250174346376	0.189250174346376	-6.68258161889406
Samd12	3.61438049138169	2.85430725218586	0.0563913614024586	0.0563913614024586	-5.28270965789343
Cacng4	3.60908984623394	89.1046549306231	8.16957200919959e-07	8.16957200919959e-07	6.11108392621759
Pou3f3	-3.59983576901283	-1.64089392720923	0.189113682987404	0.189113682987404	-6.6817979352485
Rasd2	3.5627415420179	4.83083795676539	0.0128014877839503	0.0128014877839503	-3.454131454265
Kcnd2	-3.55828222828423	-1.63539848757326	0.190247110654017	0.190247110654017	-6.68828600352232
Atoh1	3.55787850598601	1.42359810692038	0.240007564477442	0.240007564477442	-6.93562212525717
Fam115e	-3.54023010763348	-1.95307915302954	0.135493368733804	0.135493368733804	-6.31142514078323
Olr1694	3.53926548663648	85.9437466254753	9.22919280583445e-07	9.22919280583445e-07	6.06834183721672
Dnm3	-3.53830812126336	-1.64379021855288	0.188519285726945	0.188519285726945	-6.67837751779859
Ipcef1	3.53422692145744	6.77314757369301	0.00446692664796268	0.00446692664796268	-2.13221413323765
Hmx1	-3.53337546446247	-1.5291038244918	0.213679763553224	0.213679763553224	-6.81319029105116
Fhl4	3.53204281332278	3.28123429430527	0.0390484355496268	0.0390484355496268	-4.83642827208179
Rhbdl2	-3.52394608833713	-22.0439543053345	9.06325084563542e-05	9.06325084563542e-05	2.58313673432932
Ctsg	3.51289617996805	1.42359805271849	0.240007578847216	0.240007578847216	-6.93562218764223
Krt75	-3.50237888764763	-2.58830063963153	0.0720018031397746	0.0720018031397746	-5.57543688564028
Per3	3.4978988282597	9.99711302855467	0.00126334161184504	0.00126334161184504	-0.551168219872061
Tusc5	-3.48899962722063	-1.64260665278123	0.188761939256969	0.188761939256969	-6.67977534724566
Col23a1	-3.488950736728	-1.63996534704094	0.189304684441583	0.189304684441583	-6.68289441424431
Atp6v0a4	3.48010967631296	2.52609335978326	0.0763701161480258	0.0763701161480258	-5.64541390285026
Vsx2	-3.47239053617537	-1.6272822043976	0.191934617909977	0.191934617909977	-6.69786373138036
Pnpla3	3.47091129169497	3.3921713487292	0.0356612963527544	0.0356612963527544	-4.72532554195091
Cers3	-3.46564108373026	-4.68292685395779	0.0140610675270554	0.0140610675270554	-3.57150219020681
Scd1	3.46388085056575	9.62857636834327	0.00142921164937332	0.00142921164937332	-0.704638397763861
Foxb2	-3.4551565705386	-1.31924623707275	0.269394196546855	0.269394196546855	-7.05450923602842
Asic4	-3.44969959988198	-1.63987740250216	0.189322784806242	0.189322784806242	-6.68299825666406
Scn3a	-3.44358642555587	-1.35194162179119	0.259808085526962	0.259808085526962	-7.01754092333759
Sgcd	-3.43475905737136	-1.68776323823121	0.179740930759411	0.179740930759411	-6.62637266602214
Chac1	-3.42710688986442	-3.2941117017219	0.0386355352823398	0.0386355352823398	-4.82342879916929
Usp26	-3.42660794331888	-1.62281137517953	0.192871116175594	0.192871116175594	-6.70313717724978
Aldoc	3.42407344025625	6.57632620875437	0.00490655175674194	0.00490655175674194	-2.25021944234772
Prr15	3.42237783714469	4.81904940844459	0.0128965130632418	0.0128965130632418	-3.4633852329145
Foxg1	3.41600683231257	1.45791025295288	0.231088831983408	0.231088831983408	-6.89601563238177
Nol3	3.39430803696418	3.85860386614985	0.0248413504660089	0.0248413504660089	-4.27975266475011
Chrm5	3.39026491276701	1.42359789383837	0.240007620968847	0.240007620968847	-6.93562237050941
Ptprv	-3.38531082887591	-2.17299331713366	0.108037058532509	0.108037058532509	-6.05205364727919
Aig1	3.38365245731372	9.45884833943018	0.00151504174253439	0.00151504174253439	-0.777294044895149
Kiaa0408	-3.38318474214785	-1.55570316978244	0.207538224135031	0.207538224135031	-6.78205478993671
Ibsp	3.38042271115312	1.42359788033215	0.24000762454956	0.24000762454956	-6.93562238605474
Il9r	3.37878585400568	1.49767360760699	0.221187593250277	0.221187593250277	-6.84985400528838
Hcrtr1	-3.37742737944701	-1.63970741252865	0.189357776747074	0.189357776747074	-6.68319897424671
Slc25a34	3.37518733708268	4.22828090548031	0.0190501668653698	0.0190501668653698	-3.95027120040723
RGD1306739	3.35988805802332	2.68835447303604	0.0655854280225463	0.0655854280225463	-5.464067796068
Cry1	-3.35606150637025	-7.47319089081209	0.00325918155382661	0.00325918155382661	-1.73615185017943
Hrh3	3.35463903222562	2.32880156319608	0.0924620332109262	0.0924620332109262	-5.87080248418844
Kcnn2	-3.35243332256358	-3.26284712668737	0.0396474419926977	0.0396474419926977	-4.85503664597087
Cbln2	-3.3517117301757	-1.6404510948457	0.189204743856023	0.189204743856023	-6.68232084581703
Cd163l1	-3.34482670159582	-1.59688202941064	0.198401102777186	0.198401102777186	-6.73368511082962
Rasal1	-3.3424017350806	-1.63427655182584	0.190479415668582	0.190479415668582	-6.68961028827469
Slc38a8	-3.34093267449829	-9.86188412195992	0.00132117218639551	0.00132117218639551	-0.606815735399364
Ttc9	-3.31557000358187	-3.80574843988216	0.0258401899182779	0.0258401899182779	-4.32853183038101
Cnga4	3.3152174186576	1.28215267533435	0.280706582514205	0.280706582514205	-7.09609685959036
Sez6	-3.31341213798287	-3.56915920479986	0.0309746199867795	0.0309746199867795	-4.55219557833771
Slc28a3	3.31063501386458	1.76194025476601	0.165932927872792	0.165932927872792	-6.53841047982329
Slc28a1	3.30314071119836	1.55323276857993	0.20810057623023	0.20810057623023	-6.78495031213158
Ankrd34a	3.29856564649738	1.58956830466618	0.199991746992077	0.199991746992077	-6.74228960216202
Slc36a3	3.29178120373387	2.17707649865606	0.107591644010139	0.107591644010139	-6.04727247286893
Pvrl4	-3.28155969114846	-1.94170802388094	0.137117030853074	0.137117030853074	-6.32491125996213
Gpr83	3.2675514409968	1.43555937675514	0.236858228254857	0.236858228254857	-6.92184079746564
Irx3	-3.25828490766071	-1.63373694377607	0.190591255309159	0.190591255309159	-6.69024718124519
Fam19a4	-3.24119707932931	-1.6402212435112	0.189252027649779	0.189252027649779	-6.68259225541016
Egr1	-3.23382460879697	-5.85233515880489	0.0070887084674236	0.0070887084674236	-2.71271525602739
Tlx2	-3.23060334043552	-1.57336417345384	0.203565153624643	0.203565153624643	-6.76133316635947
Il12a	3.22941479414917	72.3793395231324	1.648273687089e-06	1.648273687089e-06	5.83257923306006
Adgrg2	3.22356134143541	9.39908798937215	0.00154683649700163	0.00154683649700163	-0.803183075474592
Rnf182	3.22131046203024	2.051375427259	0.122335287912553	0.122335287912553	-6.19509704921487
Gpx5	3.20304834957708	1.42359761518022	0.240007694845546	0.240007694845546	-6.93562269123819
Mmp20	-3.19515508589139	-7.23544265564829	0.00361624583774593	0.00361624583774593	-1.86672145114256
Arhgap20	-3.19276950563841	-1.64009371887767	0.189278266886498	0.189278266886498	-6.68274283530151
Plxnb3	3.1895397899015	1.42359759315498	0.240007700684788	0.240007700684788	-6.93562271658871
Ccdc169	-3.17552319541051	-1.64377917846309	0.188521547585464	0.188521547585464	-6.67839055701086
Mvd	3.17066329371628	6.15844734856758	0.00603975851176101	0.00603975851176101	-2.51144781755989
Tssk4	3.16968050335827	87.7782362086433	8.59394474903983e-07	8.59394474903983e-07	6.09360850786279
Nefh	-3.16744638044809	-1.50449887986625	0.21953370398428	0.21953370398428	-6.84190470191882
Sorcs3	3.16633349526816	1.42359755465775	0.240007710891018	0.240007710891018	-6.9356227608981
Srpk3	-3.16260907609491	-1.64004341584723	0.189288618235605	0.189288618235605	-6.68280223228923
Cyp2c7	-3.16022559378287	-3.57456871755568	0.0308437698432264	0.0308437698432264	-4.54698306903821
Sec14l5	-3.15810249553557	-1.6437785366672	0.188521679075476	0.188521679075476	-6.67839131502186
Cfap52	-3.15485832407918	-1.64377841962414	0.188521703055062	0.188521703055062	-6.67839145325884
Cidea	3.1494438237133	9.04434879956158	0.00175437069710521	0.00175437069710521	-0.96027687685623
Neil2	3.14162767001285	10.1394283936216	0.00120595363062691	0.00120595363062691	-0.493413771472641
Lgals2	3.13541218267229	11.8483090323735	0.00072104729131027	0.00072104729131027	0.141974638809088
Tmc7	-3.13374000061234	-1.64377761837228	0.188521867214294	0.188521867214294	-6.67839239959973
Gimd1	-3.12615546487658	-5.97465662904942	0.00664368019736552	0.00664368019736552	-2.6312361178324
Me1	3.12093114423963	8.96119180137209	0.00180812733142585	0.00180812733142585	-0.997974850322479
Abcc3	3.11954498005698	13.1547516100065	0.000509545475129822	0.000509545475129822	0.566311117377833
Six3	-3.11925908320199	-1.64254949121691	0.188773667073341	0.188773667073341	-6.67984285410455
Krtap15-1	3.11919872686676	1.42359747380368	0.240007732326719	0.240007732326719	-6.93562285395916
Snhg11	-3.10426712495742	-1.88105909492356	0.146157921870483	0.146157921870483	-6.39690655305569
Ndrg3	-3.0934499600224	-1.69454408707222	0.178427541794997	0.178427541794997	-6.61834228393681
Pfn4	3.09298913597071	1.42359742723653	0.240007744672415	0.240007744672415	-6.93562290755682
Scrt2	-3.090259518433	-5.99726372713319	0.00656536484613694	0.00656536484613694	-2.6163328495796
Srms	-3.08830974430781	-12.028743588086	0.000685821416267466	0.000685821416267466	0.203448892341496
Stoml3	-3.08783761254881	-1.34762172666578	0.261054374412298	0.261054374412298	-7.02244116686626
Slitrk6	3.08748039436722	2.03755337057447	0.124094152994356	0.124094152994356	-6.21142246546594
Hecw1	3.08613145326584	1.42359741485609	0.240007747954668	0.240007747954668	-6.93562292180641
Cdh22	-3.08141893633312	-1.57914853355598	0.202281728084026	0.202281728084026	-6.75453853147144
Acr	-3.07823757838841	-1.78752384804417	0.161446143069841	0.161446143069841	-6.50802950085098
Sgsm1	3.07714635153361	1.42359739850949	0.240007752288412	0.240007752288412	-6.93562294062095
Prox2	-3.06120004890864	-1.63979411237168	0.189339928957502	0.189339928957502	-6.68309660271735
Ccnb1ip1	-3.06060911021922	-1.63979255291952	0.189340249965835	0.189340249965835	-6.68309844405823
Col26a1	3.05957425755312	1.46349705240704	0.229669911298713	0.229669911298713	-6.88954612802682
Krt80	-3.05455414032479	-1.62988056732223	0.191392612423054	0.191392612423054	-6.69479810589014
Tktl1	-3.05356214681597	-1.63238976170116	0.190870785206881	0.190870785206881	-6.69183713820067
Tns4	-3.05327529174383	-1.58796791869657	0.200341643472087	0.200341643472087	-6.74417168877802
Tmem169	-3.05035726517014	-1.54138316492	0.210820760786121	0.210820760786121	-6.79882835801505
Nmur1	3.05030129304587	4.35437764129593	0.0174694060584454	0.0174694060584454	-3.8423982201653
Pappa	3.04995252538184	1.42359734815242	0.240007765638876	0.240007765638876	-6.93562299858071
Six4	3.03994391947481	1.42359732927756	0.240007770642904	0.240007770642904	-6.93562302030522
Kcnmb3	3.03979095878325	1.77269939024502	0.164029358353102	0.164029358353102	-6.52563558022463
Capns2	3.03559029794901	9.78402594539719	0.00135601935337618	0.00135601935337618	-0.639201855529346
Pkdrej	-3.03455949757522	-1.26967757142015	0.284617952386917	0.284617952386917	-7.10999268085203
Gipr	-3.03427173574985	-1.02691446571542	0.372296280976299	0.372296280976299	-7.36890733946094
Unc5b	3.02051198697271	5.3064142525186	0.00960883311085784	0.00960883311085784	-3.09466126209042
Eci1	3.01373945413102	9.49668410903391	0.00149534571035982	0.00149534571035982	-0.760986472506049
Upp2	3.01250626328308	2.08458770674757	0.118224783916008	0.118224783916008	-6.15592132694672
Lgr5	3.01046292947167	2.02227083991989	0.126072686990305	0.126072686990305	-6.22948646969211
Pcdh15	3.00689779485966	1.42359726561292	0.240007787521419	0.240007787521419	-6.93562309358167
Tmem232	-3.00341155184902	-1.63200377885858	0.190950955788862	0.190950955788862	-6.69229265075064
Nrk	2.99997691724867	1.42359725201244	0.240007791127124	0.240007791127124	-6.93562310923549
Me3	-2.9997561590204	-2.98817204417233	0.0500923725894106	0.0500923725894106	-5.13959125603307
Cntn4	2.99913720747965	1.42359725035589	0.240007791566303	0.240007791566303	-6.93562311114214
Slmo1	2.99062719535161	2.24934389095109	0.100051029841208	0.100051029841208	-5.96291693676471
LOC363337	2.98814550326091	1.42359722854285	0.240007797349289	0.240007797349289	-6.93562313624842
Qrfpr	2.98810570002953	2.2500334603798	0.0999821034596587	0.0999821034596587	-5.96211455978906
Ccdc92	2.98713758785546	4.02570235819862	0.0219846825144871	0.0219846825144871	-4.12832527638294
Oacyl	2.98680130636139	0.992454250642285	0.386645162204367	0.386645162204367	-7.40349210516652
