""	"logFC"	"unshrunk.logFC"	"logCPM"	"P.Value"	"FC"	"FDR"
"AC120310.1"	4.54209325137553	6.07947240144041	-1.27940110937156	0.0111495613616492	23.2973386037178	0.390344171836127
"AABR07007798.1"	-4.51577360310204	-144269482.111548	-1.88836873622545	0.0259349363277328	-22.876169625806	0.621370061562168
"P2rx5"	4.50335126971126	4.5397352593967	2.60165641311867	0.11144740453245	22.6800398445279	0.999996850951919
"Ppp1r3g"	4.48471214769327	4.64024540660628	0.667385947527663	0.00945686903342565	22.3889062793758	0.361633918831856
"Scd2"	4.47785145734695	4.47865654694534	8.02909104224712	0.0126883791555518	22.2826893040901	0.420273079092814
"LOC685438"	-4.46953610533472	-144269482.063271	-1.90405919603087	0.0708310964753679	-22.1546265844367	0.999996850951919
"Clca2"	4.46392503263746	4.61955015972279	0.700758335216889	0.231771982958523	22.068627958143	0.999996850951919
"Col28a1"	-4.45624246259407	-144269482.049243	-1.90950742722071	0.0288419280399714	-21.9514215130448	0.654730137162154
"AABR07009834.1"	-4.45624246259407	-144269482.049243	-1.90950742722071	0.0288419280399714	-21.9514215130448	0.654730137162154
"Ppp2r2c"	-4.45624246259407	-144269482.049243	-1.90950742722071	0.0288419280399714	-21.9514215130448	0.654730137162154
"Erp27"	-4.45468931464039	-144269482.047668	-1.9096760898674	0.035063952869281	-21.9278022040391	0.732520093939728
"AC103129.1"	-4.45468931464039	-144269482.047668	-1.9096760898674	0.035063952869281	-21.9278022040391	0.732520093939728
"Pcsk1n"	-4.45313676291052	-144269482.046093	-1.90984473641076	0.071216529867531	-21.9042173613303	0.999996850951919
"Rn60_1_0430.2"	-4.45277089050498	-4.56394041026416	0.540670991906169	0.000295799725703081	-21.8986630810781	0.0324186032559487
"Micb"	4.44298546227628	144269482.035227	-1.65104781664667	0.044617654509305	21.7506326930149	0.809660492215698
"LOC100360449"	4.43885531307986	144269482.032492	-1.63898311408668	0.154000998090263	21.688453999189	0.999996850951919
"Sult4a1"	4.43201245598409	4.72783273817248	-0.0601081749925463	0.138546398418155	21.5858269169962	0.999996850951919
"Col11a1"	4.42086364066002	144269482.012778	-1.65492449734354	0.0374368551105521	21.4196594920481	0.749111014101816
"Pde4c"	4.41978171046869	4.43234312662983	4.03171156644871	0.0287574895878441	21.4036021215898	0.654730137162154
"AABR07005838.1"	4.40553806615829	144269481.997075	-1.65903433770366	0.0618838554780081	21.1933253348138	0.943883446701307
"LOC100911994"	4.39048299706671	144269481.98115	-1.66711039542935	0.0709491941268959	20.9733149017916	0.999996850951919
"Casp6"	4.38361066185976	144269481.972614	-1.68056242851915	0.0697435230606359	20.8736452607136	0.991985079667569
"LOC688922"	4.37036781578419	144269481.959941	-1.67709101768142	0.0870646251720855	20.6829177377411	0.999996850951919
"Ropn1l"	4.34437001027344	4.40835854751499	1.70586398082677	0.00052590221820382	20.3135433548004	0.0485573965201662
"Gucy2c"	4.31897842156173	4.47379468607351	0.559405198305141	0.000346136172467231	19.9591506187048	0.0367151582938456
"AABR07073400.1"	-4.31787303238131	-4.33871455974995	2.65410872738357	0.00187513969550967	-19.9438638266156	0.122399228476126
"AABR07060610.1"	-4.30672035159459	-144269481.892018	-1.96121911668915	0.0779045894532336	-19.790283188089	0.999996850951919
"Mmd2"	-4.30551234393949	-4.35750654886726	1.404563716851	2.68825862955141e-06	-19.7737191833672	0.00145165965995776
"LOC100909523"	4.30016811971106	144269481.882907	-1.7308529401631	0.117068980767474	19.700606224968	0.999996850951919
"Serpinb5"	4.29923754095994	144269481.882582	-1.72679136578437	0.0882040661114292	19.6879028790423	0.999996850951919
"LOC100360095"	-4.29793718590428	-4.29845514737408	7.95177382060641	0.0413319824596631	-19.6701654299656	0.782716182179805
"Dbp"	4.29079624702261	4.29820249252417	4.65094374438313	0.0059122108708078	19.5730441461788	0.270837012128008
"Scd4"	4.29057038489629	144269481.875869	-1.71405839104003	0.159234713354749	19.5699801144806	0.999996850951919
"Sorcs1"	4.28914751931848	144269481.872351	-1.72841411456081	0.0560646393403758	19.5506886333108	0.892028458076337
"AABR07058976.1"	4.28582583366844	144269481.868969	-1.72898809309773	0.0556973408455151	19.5057265751654	0.890378245205878
"SNORA48"	4.26915758011038	144269481.852046	-1.73175533647124	0.0502771689175929	19.2816629878577	0.853633358801182
"Gp1ba"	4.26585159453207	144269481.848682	-1.73232831938288	0.0775854681956911	19.2375289769304	0.999996850951919
"Tex13"	4.26458455088876	4.55816060255836	-0.263836489603755	0.0998707449719061	19.2206410777598	0.999996850951919
"SNORA62"	4.25915818875726	144269481.841914	-1.73337365224722	0.0432149437434733	19.1484828911836	0.797226317791765
"Rn60_10_0706.2"	4.25586111144374	144269481.838559	-1.73394614016846	0.0428299354301888	19.1047716842549	0.795859696940527
"Apoa4"	-4.25292677421449	-4.25358606747523	7.56515178557329	1.53180078347748e-08	-19.0659534523871	2.72966899615687e-05
"SNORA53"	4.25256640232082	144269481.835207	-1.73451846189029	0.0514008628615044	19.0611915481097	0.860867834766924
"Tmigd1"	4.24876596551958	144269481.831192	-1.73619131362423	0.0515971668734349	19.0110454524935	0.861989510461631
"Bex2"	4.24261745061923	144269481.825129	-1.73613432038446	0.0466732146717679	18.930196094423	0.828437649784736
"AC117101.1"	4.24119079273964	144269481.823794	-1.7357643797948	0.15979736914675	18.9114855813174	0.999996850951919
"Dclk3"	4.23933414926789	144269481.821789	-1.7367059819451	0.0495810832797577	18.8871635300733	0.853633358801182
"Myh1"	4.23925692974434	144269481.821753	-1.7366058796694	0.159729621016455	18.886152631237	0.999996850951919
"Ehhadh"	4.23511304561654	4.23515988328765	11.8833890850662	9.00462581514512e-05	18.8319833601242	0.0143800453438848
"AABR07009978.1"	-4.21308632795231	-144269481.793295	-1.99078413257888	0.046204667750222	-18.5466449909797	0.822544634674282
"AABR07065886.1"	4.20980755580714	144269481.790038	-1.75302796079683	0.0521318758308288	18.5045424171551	0.86417676958639
"AABR07013200.1"	-4.15472290405027	-144269481.731457	-2.00914322883855	0.0842076035131674	-17.8113245726968	0.999996850951919
"AABR07065837.1"	-4.15472290405027	-144269481.731457	-2.00914322883855	0.0842076035131674	-17.8113245726968	0.999996850951919
"Kcnq4"	-4.15472290405027	-144269481.731457	-2.00914322883855	0.0842076035131674	-17.8113245726968	0.999996850951919
"Noxo1"	-4.15306864743813	-144269481.729777	-2.00931291955212	0.050346164988779	-17.7909130412027	0.853633358801182
"Tssk4"	-4.15141526729645	-144269481.728098	-2.00948259374143	0.044869888311796	-17.7705356970476	0.810112877118748
"Ipcef1"	-4.14976276440146	-144269481.72642	-2.00965225140895	0.0501218728067192	-17.7501924858793	0.853633358801182
"Cdh6"	-4.14976276440146	-144269481.72642	-2.00965225140895	0.0501218728067192	-17.7501924858793	0.853633358801182
"Tmem44"	-4.14976276440146	-144269481.72642	-2.00965225140895	0.0501218728067192	-17.7501924858793	0.853633358801182
"RT1-T18"	-4.14811113952276	-144269481.724743	-2.00982189255704	0.0833853514685398	-17.7298833533554	0.999996850951919
"Gzmc"	-4.14811113952276	-144269481.724743	-2.00982189255704	0.0833853514685398	-17.7298833533554	0.999996850951919
"LOC100911107"	-4.14807922017065	-4.19991616592574	1.24425048546887	0.175235991451485	-17.7294910874134	0.999996850951919
"AABR07027096.1"	-4.1447094625742	-144269481.721138	-2.01085720692026	0.0835875618415644	-17.6881279672756	0.999996850951919
"AC135265.1"	4.11142372734819	144269481.686153	-1.79236801339806	0.0558779375579865	17.284700822143	0.890648342829445
"LOC102547954"	4.10095472001787	144269481.672007	-1.81233775403736	0.120109325605248	17.1597272907206	0.999996850951919
"LOC100361492"	4.10009009961626	4.10478938891506	5.10667415745767	0.0104361719883989	17.1494463894221	0.379535887414834
"LOC100360150"	-4.08194808034617	-144269481.654368	-2.03031968781978	0.0497065118730125	-16.9351408458357	0.853633358801182
"Car1"	-4.06288305076468	-4.51006991053126	-1.16951451298743	0.00331636657025103	-16.7128173592539	0.183743428675995
"AABR07054265.1"	4.0624147832249	144269481.632828	-1.81849499723796	0.0939526501541083	16.7073936212518	0.999996850951919
"AABR07058174.1"	4.05546513180807	144269481.625797	-1.81954564809013	0.0645973029226941	16.6271054473333	0.960070006740958
"AC112531.2"	4.05546513180807	144269481.625797	-1.81954564809013	0.0645973029226941	16.6271054473333	0.960070006740958
"ERCC-00073"	4.05546513180807	144269481.625797	-1.81954564809013	0.0645973029226941	16.6271054473333	0.960070006740958
"Zfp663"	4.05546513180807	144269481.625797	-1.81954564809013	0.0645973029226941	16.6271054473333	0.960070006740958
"Cdh20"	4.05546513180807	144269481.625797	-1.81954564809013	0.0645973029226941	16.6271054473333	0.960070006740958
"Fam25a"	4.05198954259836	144269481.622257	-1.8201230806904	0.0573877783683114	16.5870973839981	0.904200009304429
"LOC100911545"	4.04993481055847	144269481.622091	-1.81091374782105	0.15687066073762	16.5634903287058	0.999996850951919
"AABR07002997.1"	4.04634310463931	144269481.616762	-1.81991753157934	0.072583610863154	16.5223054684759	0.999996850951919
"Inhbb"	4.04485667293902	4.33613323616553	-0.41089349126954	0.0133765768550893	16.5052910403741	0.429496575779625
"Scube1"	4.0416031712583	144269481.611728	-1.82174965918207	0.0731545386613836	16.4681109813905	0.999996850951919
"Cd2"	4.0416031712583	144269481.611728	-1.82174965918207	0.0731545386613836	16.4681109813905	0.999996850951919
"AABR07016558.1"	4.03814182497151	144269481.608204	-1.82232641039378	0.0619191778447715	16.4286476798641	0.943883446701307
"Adgrg3"	4.03814182497151	144269481.608204	-1.82232641039378	0.0619191778447715	16.4286476798641	0.943883446701307
"Atp2b3"	4.03814182497151	144269481.608204	-1.82232641039378	0.0619191778447715	16.4286476798641	0.943883446701307
"RGD1561928"	4.03349361186915	144269481.603624	-1.82248031643992	0.164095876585846	16.3758014670076	0.999996850951919
"ACEA_U3"	4.03125573564892	144269481.601241	-1.82337473481323	0.164104150815981	16.3504193818631	0.999996850951919
"AABR07035412.2"	4.03042475207004	4.32185015009061	-0.39577720607424	0.00152807197574114	16.3410043513919	0.104330431447153
"Ppapdc1a"	4.02777657990047	144269481.597652	-1.82405563274112	0.106415858675143	16.3110367560888	0.999996850951919
"Hsd3b1"	4.0175239056808	4.11540430327099	0.865239140836203	0.163999482343783	16.1955314546336	0.999996850951919
"AABR07071210.2"	4.01747407139236	144269481.587213	-1.82567867541217	0.0913694948219301	16.1949720302065	0.999996850951919
"Rn60_X_0739.1"	4.01060226470499	144269481.58022	-1.82682961625784	0.157665617896296	16.1180159926949	0.999996850951919
"AABR07006258.1"	4.00177827163712	144269481.56775	-1.844348987596	0.102329407857837	16.0197338230405	0.999996850951919
"Rn60_6_0926.1"	-4.00159457649873	-144269481.568987	-2.05288627321701	0.091106267011559	-16.017694195954	0.999996850951919
"Rn60_6_1181.1"	3.98453772142236	4.02660593472043	1.91026919208476	1.66635033671999e-06	15.8294335105654	0.00106051296429822
"Coro2a"	3.91998314118398	4.02329293675451	0.682386536566394	4.8021485279434e-05	15.1367454640058	0.0103763010407899
"AABR07004894.1"	3.91705467356233	144269481.479306	-1.86790460678281	0.167566877577232	15.106051166943	0.999996850951919
"Slc12a3"	3.89400160886139	3.99715721486464	0.656332851003551	7.89688357055088e-05	14.8665873668926	0.0131516322642259
"LOC690335"	3.89204171102065	4.18153479477075	-0.510729906419766	0.00460082914536774	14.8464048547571	0.225858885318052
"LOC292543"	3.86077261381844	4.01243413140274	0.137172012204295	0.172863438277554	14.5280847012816	0.999996850951919
"Cyp4a1"	3.8595658216402	3.85965984272933	10.4930160198924	1.75496532575174e-09	14.5159372635021	5.30951213445945e-06
"RGD1559955"	3.85252280019127	144269481.410104	-1.89211097620166	0.170653111349114	14.4452453226346	0.999996850951919
"LOC100361061"	3.84504553983309	144269481.401909	-1.89545147783334	0.15039484770444	14.3705715776712	0.999996850951919
"Upp2"	3.84301101262693	3.84559100471274	5.70277924858176	0.128266144692727	14.3503200954958	0.999996850951919
"Tnfrsf18"	3.82752346790332	144269481.380786	-1.9097059457025	0.0948081653236449	14.1970912248596	0.999996850951919
"Hist1h1d"	3.82383106528825	144269481.37702	-1.91028894698023	0.118872044844243	14.160801954152	0.999996850951919
"Dnaaf1"	3.81659778923684	144269481.369699	-1.91134498151223	0.117524792225722	14.0899812748287	0.999996850951919
"RGD1305928"	3.81392408338538	3.8916250555484	0.925617329374052	0.00118597199009936	14.0638928935607	0.0875839953473936
"Pga5"	3.81291921973106	144269481.365948	-1.91192745710415	0.0842146472493841	14.0541005439321	0.999996850951919
"RGD1561558"	3.81291921973106	144269481.365948	-1.91192745710415	0.0842146472493841	14.0541005439321	0.999996850951919
"A230083G16Rik"	3.81291921973106	144269481.365948	-1.91192745710415	0.0842146472493841	14.0541005439321	0.999996850951919
"AC122603.1"	3.81291921973106	144269481.365948	-1.91192745710415	0.0842146472493841	14.0541005439321	0.999996850951919
"SCARNA7"	3.81291921973106	144269481.365948	-1.91192745710415	0.0842146472493841	14.0541005439321	0.999996850951919
"AABR07015647.1"	3.80924468538115	144269481.362201	-1.91250975427213	0.0836385397977246	14.0183503934957	0.999996850951919
"Iqck"	3.80924468538115	144269481.362201	-1.91250975427213	0.0836385397977246	14.0183503934957	0.999996850951919
"Cxcr2"	3.80557419515197	144269481.358459	-1.91309187308518	0.116037957395918	13.9827303785139	0.999996850951919
"Izumo1"	3.80205405612225	144269481.354926	-1.91356442425781	0.127354543388568	13.9486544628258	0.999996850951919
"Arg2"	3.79473679567534	144269481.347467	-1.91472779096268	0.0809112815077835	13.8780868545147	0.999996850951919
"Crispld1"	3.79473679567534	144269481.347467	-1.91472779096268	0.0809112815077835	13.8780868545147	0.999996850951919
"Cel"	3.79473679567534	144269481.347467	-1.91472779096268	0.0809112815077835	13.8780868545147	0.999996850951919
"Cpeb1"	3.79108426482138	144269481.343745	-1.9153092071867	0.0884340253449382	13.8429955663718	0.999996850951919
"Dlec1"	3.79108426482138	144269481.343745	-1.9153092071867	0.0884340253449382	13.8429955663718	0.999996850951919
"Tmem179"	3.79108426482138	144269481.343745	-1.9153092071867	0.0884340253449382	13.8429955663718	0.999996850951919
"Gabrp"	3.79108426482138	144269481.343745	-1.9153092071867	0.0884340253449382	13.8429955663718	0.999996850951919
"RGD1565159"	3.78758877749127	144269481.340237	-1.91578109906762	0.173412445893449	13.8094961488194	0.999996850951919
"AABR07052431.1"	3.78743581122425	144269481.340026	-1.91589044541712	0.125435527365091	13.8080320312941	0.999996850951919
"AABR07009638.1"	3.78456886143938	144269481.337627	-1.91467366509075	0.110359662091231	13.7806197054419	0.999996850951919
"LOC306079"	-3.78373779815863	-3.86752404807565	0.324406498665037	0.121299731061377	-13.7726836768904	0.999996850951919
"Neil2"	3.78146813281639	4.06967633327346	-0.575378050064353	0.00424951446129674	13.751033358566	0.214522231445632
"AABR07020847.1"	3.7797478955143	144269481.329716	-1.9252224716569	0.121088456813569	13.7346467054004	0.999996850951919
"AABR07065291.1"	-3.77734058535761	-144269481.328278	-2.11350526987582	0.0765907611342047	-13.7117479058242	0.999996850951919
"RGD1564138"	3.76877564947274	144269481.320595	-1.92037383802825	0.111859673725457	13.6305856921374	0.999996850951919
"Npas4"	-3.76583162630196	-144269481.315746	-2.11667354597315	0.108749060439403	-13.602798916273	0.999996850951919
"Sox10"	-3.76583162630196	-144269481.315746	-2.11667354597315	0.108749060439403	-13.602798916273	0.999996850951919
"Zfp773"	-3.76583162630196	-144269481.315746	-2.11667354597315	0.108749060439403	-13.602798916273	0.999996850951919
"AABR07010620.1"	-3.76583162630196	-144269481.315746	-2.11667354597315	0.108749060439403	-13.602798916273	0.999996850951919
"Poln"	-3.76406573134645	-144269481.313951	-2.11684422574626	0.0780364821000891	-13.5861589347941	0.999996850951919
"Nmur1"	-3.76406573134645	-144269481.313951	-2.11684422574626	0.0780364821000891	-13.5861589347941	0.999996850951919
"Col26a1"	-3.76406573134645	-144269481.313951	-2.11684422574626	0.0780364821000891	-13.5861589347941	0.999996850951919
"RGD1312005"	-3.76406573134645	-144269481.313951	-2.11684422574626	0.0780364821000891	-13.5861589347941	0.999996850951919
"Slc35f1"	-3.76406573134645	-144269481.313951	-2.11684422574626	0.0780364821000891	-13.5861589347941	0.999996850951919
"Morc1"	-3.76406573134645	-144269481.313951	-2.11684422574626	0.0780364821000891	-13.5861589347941	0.999996850951919
"Slc47a2"	-3.76230104970539	-144269481.312158	-2.11701488857067	0.077873313967893	-13.5695507206719	0.999996850951919
"AABR07059159.1"	-3.76230104970539	-144269481.312158	-2.11701488857067	0.077873313967893	-13.5695507206719	0.999996850951919
"Myoc"	-3.76230104970539	-144269481.312158	-2.11701488857067	0.077873313967893	-13.5695507206719	0.999996850951919
"AABR07035008.2"	-3.76230104970539	-144269481.312158	-2.11701488857067	0.077873313967893	-13.5695507206719	0.999996850951919
"Dach1"	-3.76230104970539	-144269481.312158	-2.11701488857067	0.077873313967893	-13.5695507206719	0.999996850951919
"AABR07005837.2"	-3.76230104970539	-144269481.312158	-2.11701488857067	0.077873313967893	-13.5695507206719	0.999996850951919
"Rn60_5_1052.2"	-3.76230104970539	-144269481.312158	-2.11701488857067	0.077873313967893	-13.5695507206719	0.999996850951919
"Plch1"	-3.76230104970539	-144269481.312158	-2.11701488857067	0.077873313967893	-13.5695507206719	0.999996850951919
"Mmp7"	-3.76230104970539	-144269481.312158	-2.11701488857067	0.077873313967893	-13.5695507206719	0.999996850951919
"Ccdc67"	-3.76230104970539	-144269481.312158	-2.11701488857067	0.077873313967893	-13.5695507206719	0.999996850951919
"AABR07035622.1"	-3.76230104970539	-144269481.312158	-2.11701488857067	0.077873313967893	-13.5695507206719	0.999996850951919
"U11"	-3.76228340901669	-144269481.31214	-2.11701659511333	0.0779763172697497	-13.5693847987343	0.999996850951919
"Fbxo39"	-3.76053758151584	-144269481.310366	-2.11718553444883	0.108043454287037	-13.5529742084424	0.999996850951919
"LOC102550396"	-3.76053758151584	-144269481.310366	-2.11718553444883	0.108043454287037	-13.5529742084424	0.999996850951919
"LOC100911794"	-3.76053758151584	-144269481.310366	-2.11718553444883	0.108043454287037	-13.5529742084424	0.999996850951919
