	logFC	t	P.Value	adj.P.Val	B
Ropn1l	4.53373363252547	4.6416981994684	0.0145364384173241	0.0145364384173241	-4.55896984099321
Tenm4	4.53302486753634	1.58570659446342	0.20107550224717	0.20107550224717	-7.70923339693381
Sema3e	-4.52136243375935	-4.61533375833168	0.0147863710376396	0.0147863710376396	-4.58044243821794
Hdc	4.5006354051859	5.83377423530016	0.00722069253340406	0.00722069253340406	-3.67304832014359
Slc7a9	4.46669418342162	343.929557187238	8.95269992416061e-09	8.95269992416061e-09	9.66062598292272
Dscaml1	-4.45132254185807	-1.64129481720908	0.189271658672554	0.189271658672554	-7.64364912018536
Efcab3	-4.44205376746309	-30.3479570351548	3.16729333512412e-05	3.16729333512412e-05	3.234740245117
Aldh3a1	-4.44020206852376	-30.3355146576097	3.17165765458059e-05	3.17165765458059e-05	3.23303639688994
Fbp2	4.395998426446	8.90173427800896	0.00187060493321042	0.00187060493321042	-1.94749371053064
Rnf225	-4.39492946899776	-1.64129305507291	0.189272020704091	0.189272020704091	-7.64365120354937
Elovl6	4.39125598830391	10.7621385517668	0.00100488065702889	0.00100488065702889	-1.1509051730904
Rab6b	4.38104606923552	2.28949529388464	0.0963583479896777	0.0963583479896777	-6.87761010653692
Cpa1	4.36635920376945	347.445840397484	8.65120040988074e-09	8.65120040988074e-09	9.66685586674411
Gucy2g	4.36187315430007	5.44531959200827	0.00894253353635613	0.00894253353635613	-3.94467123618986
Ccdc40	4.35776853322872	2.03355824083031	0.124847934213834	0.124847934213834	-7.1778893353346
Scn4a	-4.35545578042206	-1.63912898494737	0.189717199603527	0.189717199603527	-7.64620958383207
Alpk3	4.34663177643735	2.03480003033905	0.12468794589592	0.12468794589592	-7.17641991631251
Cpvl	4.3396456628096	348.556472093125	8.55871336360436e-09	8.55871336360436e-09	9.66878813597898
Raver2	-4.33240295804931	-8.3583216480354	0.00229539080659553	0.00229539080659553	-2.20965171674115
Spo11	4.3042649298227	350.144137754568	8.42871598787527e-09	8.42871598787527e-09	9.67152140037
Scn2a	4.28295148250788	1.68535962390927	0.180450599452513	0.180450599452513	-7.59148065901562
Ehhadh	4.2748130204727	9.6507355152148	0.00143699493557311	0.00143699493557311	-1.60949621756524
Fcrl2	4.27063083647996	11.6863970692664	0.000765893353862121	0.000765893353862121	-0.802735084915556
Gng13	4.24422420086774	3.02789352485151	0.0485735422143765	0.0485735422143765	-6.05749959498605
Adipoq	4.21563567684609	354.829827352662	8.05968757514227e-09	8.05968757514227e-09	9.67939437606322
Klhl31	-4.20076701195125	-1.64003492653136	0.189530696348435	0.189530696348435	-7.64513861859544
Spsb4	4.19383901752353	8.21115161569403	0.00243135527420053	0.00243135527420053	-2.28334279339299
Btd	-4.18931762488447	-223.411499274796	3.82780685542117e-08	3.82780685542117e-08	9.27383243771597
Hrh1	4.18706097436682	356.582806297562	7.92702383430628e-09	7.92702383430628e-09	9.68226735607009
Coro2a	4.16403136986634	10.5598992678147	0.00106957426979266	0.00106957426979266	-1.23090088706609
Pnpla1	-4.15692822147653	-7.56610296494678	0.00316584683355894	0.00316584683355894	-2.62117072828085
Pde4c	4.15044441159351	5.0311885966419	0.0113967766620509	0.0113967766620509	-4.25183532341596
Cyp4a1	4.14409659985846	61.5046577822478	2.94535746867817e-06	2.94535746867817e-06	6.02758536040167
Rtn4r	-4.13959546416555	-28.290958842067	4.00885689302282e-05	4.00885689302282e-05	2.94231383875138
Gp1ba	-4.13286713984844	-6.04619131737478	0.0064564810821255	0.0064564810821255	-3.53073402161479
Slc22a24	-4.13218367516807	-6.67629621076599	0.004722054043741	0.004722054043741	-3.13200924178633
Spata21	-4.12415160014684	-9.12201175306599	0.0017273873709095	0.0017273873709095	-1.84541951351723
Apoa4	-4.10449144514806	-12.113010152488	0.000680328416088795	0.000680328416088795	-0.650896101581191
LOC302022	4.07156094261412	364.908964182421	7.33416719710702e-09	7.33416719710702e-09	9.69540063076037
Tnfsf9	-4.005825037366	-27.3813886274828	4.47352355699617e-05	4.47352355699617e-05	2.80565151428586
Clca4l	-3.99681236498341	-7.71022560504567	0.0029793394455255	0.0029793394455255	-2.54349651707833
Lhx9	3.99374215882905	371.92494009743	6.87854239046974e-09	6.87854239046974e-09	9.70584567853428
Gsta3	3.99217903373323	2.68939612144869	0.065728369072285	0.065728369072285	-6.42349247692002
Dclk3	-3.98850865735059	-5.39255020970413	0.00921520128635294	0.00921520128635294	-3.98276529689743
Kctd8	3.96177618146887	2.56293501566431	0.0739602351643468	0.0739602351643468	-6.56473331552832
Phex	-3.96017171708917	-1.64125902741759	0.189279011846606	0.189279011846606	-7.64369143421245
Mmd2	-3.95056959944941	-11.6555276045062	0.000772611086656177	0.000772611086656177	-0.813929115416427
Pde6b	3.93703057130712	2.57196374603521	0.0733330851905975	0.0733330851905975	-6.55457241962701
Smagp	-3.93119271973091	-208.947428076278	4.79560529941942e-08	4.79560529941942e-08	9.18771718577042
Per3	3.92967841652175	10.9190483259782	0.000958128960401024	0.000958128960401024	-1.08982257402053
Kcnv2	-3.92763394196704	-2.94483010902788	0.0522227234351128	0.0522227234351128	-6.14563051339893
Tg	-3.91761627663802	-2.22176356344145	0.10308687369084	0.10308687369084	-6.95649224940614
Kcnd2	-3.90988472544325	-1.64125463348518	0.189279914621286	0.189279914621286	-7.64369662912181
Serpinb5	-3.88060127031974	-4.72909031791237	0.0137451768712263	0.0137451768712263	-4.48842701616572
Gfra1	-3.85522034734101	-2.70804108881112	0.0646097942800203	0.0646097942800203	-6.40286892633798
Tex36	3.84496008803775	11.4668720674033	0.00081536300098463	0.00081536300098463	-0.882968285737631
Vsig2	3.82852607389784	391.649342944033	5.77983662226418e-09	5.77983662226418e-09	9.73248780420959
Slc7a11	-3.81453453696746	-46.9397158075296	7.31203651092175e-06	7.31203651092175e-06	5.00203536475908
ERCC-00098	3.78225049145964	398.616960322484	5.44657576568077e-09	5.44657576568077e-09	9.74103597629514
Acnat2	-3.77463947194413	-3.8673021973473	0.0248137646306205	0.0248137646306205	-5.2291230339848
Kcnd1	3.76609391440397	2.20203262021856	0.105149099495746	0.105149099495746	-6.97955965931371
Pgf	-3.76375933241619	-6.08206445470322	0.00633777326164538	0.00633777326164538	-3.50711175236107
Nr1d1	3.76210381444215	7.18023037799229	0.00374460063284529	0.00374460063284529	-2.83582680985242
Slc25a34	3.733396908135	4.75712974184634	0.0135028775670545	0.0135028775670545	-4.4659977319761
Msh5	-3.73080852775502	-10.5092515720322	0.0010866113635711	0.0010866113635711	-1.25116323025227
Etv3l	-3.72957022325742	-1.64123981173427	0.189282959923811	0.189282959923811	-7.64371415274193
Il20rb	3.72835321957996	407.787557456898	5.04493456576816e-09	5.04493456576816e-09	9.75167253249213
Nphs2	-3.71315481121425	-1.63983026128405	0.189572812650322	0.189572812650322	-7.64538057085154
RGD1310110	-3.68943353609703	-1.64123317817305	0.189284322884041	0.189284322884041	-7.64372199553482
Olfm2	-3.68103096489373	-5.38442099432102	0.00925814041111666	0.00925814041111666	-3.98866011630775
RGD1312005	3.66381594867153	266.739561630927	2.10715384811586e-08	2.10715384811586e-08	9.4650007967297
Plac1	3.659617845761	421.23361016049	4.52278656812853e-09	4.52278656812853e-09	9.76611263796291
Trpc3	3.65517946757175	1.61457011294085	0.194849887812575	0.194849887812575	-7.67521552997138
Nhs	3.65183988080858	1.37918788742789	0.252312455294032	0.252312455294032	-7.94921857023824
Nelfe	3.64880547898568	37.2983332453641	1.58414341439905e-05	1.58414341439905e-05	4.08306088393253
Fhl4	3.64397967114673	4.31714943471883	0.0180285314113689	0.0180285314113689	-4.8296709165017
F2rl1	3.64371020637699	2.49596114087192	0.078817481830631	0.078817481830631	-6.64046223985026
Lrguk	-3.63789607077389	-1.64122762403155	0.189285464070242	0.189285464070242	-7.64372856213789
Ttbk1	3.62717057226849	1.84048099632286	0.152824868175062	0.152824868175062	-7.40715151663146
Rasd2	3.61077433397706	5.66205939664369	0.00792448573399961	0.00792448573399961	-3.79124868694402
Gps2	3.59270921322438	51.9892024358886	5.18518627035387e-06	5.18518627035387e-06	5.39797970068368
Usp51	3.58762254250401	2.22262595249077	0.102997819702463	0.102997819702463	-6.9554849061638
Cers3	-3.57301271061136	-5.745758201737	0.00757102145697895	0.00757102145697895	-3.73327333441876
Vsx2	-3.55251179657767	-1.6379779335498	0.189954451192463	0.189954451192463	-7.64757021150462
Acoxl	-3.54761232130799	-1.63796833828383	0.189956430300056	0.189956430300056	-7.64758155336419
Lnc001	-3.52839761147789	-1.63965410336433	0.189609070837645	0.189609070837645	-7.6455888194594
Nol3	3.52726316404296	4.52550949634062	0.015679625530433	0.015679625530433	-4.65427622956569
Arl13a	-3.52091886736351	-5.30682929311336	0.00968105436978536	0.00968105436978536	-4.04528318407324
Pnpla3	3.51546842915138	3.26379037251427	0.0397843719451298	0.0397843719451298	-5.81329681431155
Serp2	3.51324489150222	458.683246261885	3.39492736749925e-09	3.39492736749925e-09	9.80022937957444
Mmp20	-3.50960695815509	-4.71715505045487	0.0138499789734482	0.0138499789734482	-4.49800417901847
Rhbdl2	-3.50695854705794	-23.9905387311571	6.9696821714011e-05	6.9696821714011e-05	2.25002945717949
Kcna7	-3.50466039757323	-8.45697213196303	0.00220968898751779	0.00220968898751779	-2.16091700207454
P2rx5	3.49578166702368	1.62018254680252	0.19366375549846	0.19366375549846	-7.66859148361823
Chac1	-3.48397287848512	-6.64944850227844	0.00478283300137877	0.00478283300137877	-3.14832835256426
Scd1	3.4837611944283	9.10741186129686	0.0017364336154916	0.0017364336154916	-1.85211368782485
Misp	-3.45913543700175	-1.64120646613784	0.189289811362754	0.189289811362754	-7.64375357687049
Gfra2	-3.45851922545426	-2.98836810004024	0.0502698976746436	0.0502698976746436	-6.09929799259258
Olr1694	3.45727734635991	477.055039645389	2.97433563728376e-09	2.97433563728376e-09	9.81426029738123
Vangl2	3.45677728422124	1.612843618925	0.195216348579797	0.195216348579797	-7.67725263123285
Ipcef1	3.45437166812224	6.0705734895787	0.00637549266489713	0.00637549266489713	-3.51466578145965
Gpihbp1	3.44563682565581	2.16962370531276	0.108641522055896	0.108641522055896	-7.01752933560667
Rasgrf2	-3.44013250793441	-1.61418602246316	0.194931349204485	0.194931349204485	-7.67566874480585
Lrrc2	3.43809759492428	1.76402083878648	0.165805752583243	0.165805752583243	-7.4980896038584
Frmpd4	3.43394664970837	2.00571137383753	0.128498137194054	0.128498137194054	-7.21086403996091
Kcnn2	-3.40530711930102	-4.12980069481485	0.0205299234165864	0.0205299234165864	-4.99248422379047
Capn9	-3.40293610133623	-1.64119914576795	0.189291315497598	0.189291315497598	-7.64376223165067
Sez6	-3.39022829430907	-3.41599124079261	0.035140149372221	0.035140149372221	-5.66052198304082
Cela3b	3.38557170903254	504.958734190704	2.45610395675875e-09	2.45610395675875e-09	9.83285193645615
Gpr85	-3.38239177432842	-1.6392758420465	0.18968695303827	0.18968695303827	-7.64603598017775
Asic4	-3.38141350596639	-1.63762237088112	0.190027804107217	0.190027804107217	-7.64799049101966
Cbln2	-3.36940438748378	-1.64119461167786	0.189292247135042	0.189292247135042	-7.64376759224555
Noxo1	3.36734048244013	17.4936888468727	0.000200495270387721	0.000200495270387721	0.911258738161667
Aldoc	3.35163832173808	5.88452319289055	0.00702805918778598	0.00702805918778598	-3.6386622913619
Capn13	3.33559462243074	1.56600883214563	0.205447278682694	0.205447278682694	-7.73239803775281
Il9r	3.33220966553814	1.50495608995938	0.219657654064007	0.219657654064007	-7.80388737678457
Stkld1	-3.33102923574612	-1.64118927195928	0.189293344314567	0.189293344314567	-7.64377390532224
Hcrtr1	-3.30907310700376	-1.63745537445337	0.19006226627269	0.19006226627269	-7.64818787932135
Adgrg2	3.29238003640858	7.73561659471274	0.00294795524405836	0.00294795524405836	-2.52994739389722
Cd2	-3.28213577032488	-5.30531533030587	0.00968954763479823	0.00968954763479823	-4.04639450487582
Aig1	3.27746949462846	30.5128693379378	3.11017669399667e-05	3.11017669399667e-05	3.25725197290603
Cd163l1	-3.27673211001948	-1.59367390235874	0.199335804810163	0.199335804810163	-7.69985174122436
Rnf208	3.27340659329768	9.07894070204665	0.00175425078417347	0.00175425078417347	-1.86519672404466
Tusc5	-3.27055056281667	-1.59981539400084	0.198005884493223	0.198005884493223	-7.69261552479628
Slc28a3	3.26337240068001	1.77080684405524	0.164605331780306	0.164605331780306	-7.49002237593644
Larp6	-3.26043316001643	-1.63733683148983	0.190086733484004	0.190086733484004	-7.64832799467339
Dsg3	-3.25847297788469	-1.62091695358509	0.193509126643794	0.193509126643794	-7.66772449185876
Col11a1	-3.2492851136536	-1.63100822323062	0.191397945542226	0.191397945542226	-7.65580659092889
Abcc3	3.24848276797784	13.5240655084975	0.000472278081767312	0.000472278081767312	-0.183329876940975
Btnl7	-3.23784529643858	-1.63882675533073	0.189779463092675	0.189779463092675	-7.64656685194748
Ptprv	-3.23607596101676	-1.97276463224992	0.132975374538199	0.132975374538199	-7.24992992236799
Gal3st1	-3.23357432789853	-4.81871955767913	0.0129893095201041	0.0129893095201041	-4.41707411410863
Egr1	-3.23082078873534	-6.14471874264895	0.00613704179032545	0.00613704179032545	-3.46613262630444
Dscam	-3.2285612996968	-1.40492268528667	0.245239678907601	0.245239678907601	-7.91973498889367
Cry1	-3.22187136383368	-10.2567396432637	0.00117697941204904	0.00117697941204904	-1.35359108329347
Mvd	3.22075879362692	5.82519925130181	0.00725390308276932	0.00725390308276932	-3.67888281029504
Abhd3	3.21465457039045	2.15331898378305	0.110449382537837	0.110449382537837	-7.03666776398069
Hsd3b6	3.2136846638611	2.11984359298509	0.114271508986495	0.114271508986495	-7.07603234658962
Snap91	-3.21181390278934	-1.57100296638762	0.204329263935339	0.204329263935339	-7.72652908411102
ERCC-00104	-3.21093253282942	-1.64117134389445	0.189297028137227	0.189297028137227	-7.64379510141292
Mospd4	-3.2029459329955	-21.9245610087569	9.42420341710233e-05	9.42420341710233e-05	1.86954665006273
Ccdc169	-3.19829065433131	-1.63902010437883	0.189739627945296	0.189739627945296	-7.64633829330019
LOC498222	3.19748864159535	2.51551321832737	0.0773612220746596	0.0773612220746596	-6.6182900100117
Artn	3.19688564013179	3.13024201027688	0.0444950455782173	0.0444950455782173	-5.9504389344432
Lgals2	3.19464943637698	9.1453625146931	0.00171304471265855	0.00171304471265855	-1.83473369211546
Ccdc92	3.18726262596828	4.53270385131603	0.0156056187494035	0.0156056187494035	-4.64832377056833
Neil3	-3.18637997362423	-1.64116744397956	0.189297829494229	0.189297829494229	-7.64379971222225
Plxnb3	3.18306661678671	1.42152126601444	0.240787457255233	0.240787457255233	-7.90064288616278
Cfap52	-3.17759846259416	-1.63898852948844	0.189746132606809	0.189746132606809	-7.64637561830549
Ebi3	-3.17497812820004	-11.9222075873711	0.000716985420837188	0.000716985420837188	-0.718155459113428
Pcdhb5	3.1697230590508	1.79814191683545	0.159866790376543	0.159866790376543	-7.45751650427112
Actn3	3.16705449635362	3.03974418024508	0.0480785851391641	0.0480785851391641	-6.04501655485327
Fam132a	-3.14791923770141	-5.52407994392014	0.00855434461756258	0.00855434461756258	-3.88835978673735
Me1	3.14698838339213	8.62710825870802	0.00207131565361209	0.00207131565361209	-2.07808035677246
Il12a	3.14621393022296	647.603136786893	1.06252758844826e-09	1.06252758844826e-09	9.89450360239439
Plch1	3.13773947182735	1.42152121827167	0.240787469939279	0.240787469939279	-7.90064294115932
Cidea	3.1304677416459	10.21178297212	0.00119407284197574	0.00119407284197574	-1.37207788032814
Fam19a4	-3.12555046043457	-1.63890632733036	0.189763068000009	0.189763068000009	-7.64647278995002
Nmur1	3.12168843263025	5.69869716561255	0.00776723261873545	0.00776723261873545	-3.76578549911097
Scnn1g	3.11093950348644	1.49464642118332	0.222159016858509	0.222159016858509	-7.81590715959042
Cyp2c7	-3.10363306757499	-3.41923722968894	0.0350485997212651	0.0350485997212651	-5.65730441552186
Nefh	-3.0994546569272	-1.49851532836883	0.22121680405741	0.22121680405741	-7.81139842764677
Chrm2	-3.09868119544902	-1.63886226526187	0.189772146401114	0.189772146401114	-7.64652487574954
Cngb1	-3.09733288451425	-1.46791365193614	0.228786639698404	0.228786639698404	-7.84699458540393
Mmp7	3.09583310272282	8.61708735313086	0.00207915155497773	0.00207915155497773	-2.08291755749803
Prr15	3.08342553438176	3.92725529722206	0.0237437271593705	0.0237437271593705	-5.17417748847607
Hecw1	3.07963730863145	1.42152115396316	0.240787487024427	0.240787487024427	-7.90064301523853
Prox2	-3.07841865716239	-1.64114923294614	0.189301571557931	0.189301571557931	-7.6438212428306
Ccnb1ip1	-3.07782534438848	-1.64114912759418	0.189301593206238	0.189301593206238	-7.64382136738643
Scrt2	-3.07292476266321	-7.86366647473309	0.00279598813620318	0.00279598813620318	-2.46222178406365
Sgsm1	3.07065076852141	1.42152114368939	0.240787489753908	0.240787489753908	-7.90064302707324
Tmem169	-3.06833386989717	-1.56473628148998	0.205733209691753	0.205733209691753	-7.73389303315361
Lgi2	-3.06530523628178	-1.64114689358852	0.189302052262756	0.189302052262756	-7.64382400861311
Padi4	3.06403483920132	1.86713629412784	0.148570089062584	0.148570089062584	-7.37544354654337
Gapdh-ps1	-3.06032388067606	-1.62733173408333	0.19216418600265	0.19216418600265	-7.66014959198938
Usp13	3.06007184974016	1.42152113147896	0.240787492997909	0.240787492997909	-7.90064304113885
Lingo3	-3.05279507543065	-1.63676676758745	0.190204442311716	0.190204442311716	-7.64900178244822
Pappa	3.0434510152165	1.42152111203703	0.240787498163139	0.240787498163139	-7.90064306353468
Morc1	3.03450368911079	1.36926608742329	0.255095409397303	0.255095409397303	-7.96054556521732
RGD1564114	-3.03296236882057	-1.64114100213564	0.189303262878686	0.189303262878686	-7.64383097397515
Cacng4	3.02734334770376	8.43914165897369	0.00222487063391732	0.00222487063391732	-2.16968679505291
Serpinb2	-3.02640282473086	-1.63873784786172	0.189797783499403	0.189797783499403	-7.64667194878863
Tmem232	-3.02108310783257	-1.61762793833916	0.194202672260397	0.194202672260397	-7.67160690443777
Il11	-3.01225910354286	-1.64113714223834	0.189304056041291	0.189304056041291	-7.64383553746295
Tox3	3.00857916140658	5.83839363839363	0.00720288204670682	0.00720288204670682	-3.66990816582207
Pcdh15	3.00038790070404	1.42152106015312	0.240787511947385	0.240787511947385	-7.90064312330154
Cntn4	2.99262811577838	1.42152105056493	0.240787514494725	0.240787514494725	-7.90064313434651
Atp2b2	-2.98653125175655	-5.19203424401408	0.0103527957490058	0.0103527957490058	-4.13026475132474
Tns4	-2.98492889792562	-1.58439703742136	0.20136301517764	0.20136301517764	-7.71077477904547
Clca4	-2.98208578410281	-1.54044105530387	0.211274878868412	0.211274878868412	-7.76239703851321
Gad1	-2.98099108000492	-2.59245697735988	0.0719330068291223	0.0719330068291223	-6.53155262978657
Eci1	2.97957210790489	10.4067202971373	0.00112218696913113	0.00112218696913113	-1.29246847507553
Ttc9	-2.96806338009522	-4.93809530818459	0.0120622565567767	0.0120622565567767	-4.3235697436602
Trim10	2.96780640242876	1.93501058544679	0.138325857401269	0.138325857401269	-7.29475354420819
Fam196a	2.96479434417583	1.42152101555127	0.240787523796973	0.240787523796973	-7.90064317467996
Scube1	-2.96395213453577	-1.40518591520542	0.245168407772977	0.245168407772977	-7.91943266571396
Pex5l	-2.96113799547147	-1.63861756884441	0.189822571440049	0.189822571440049	-7.64681412867719
Tmc5	-2.96097938300127	-1.59225060731004	0.199645391023787	0.199645391023787	-7.70152818711877
Qrfpr	2.94496842718878	2.29341876921217	0.0959846008598576	0.0959846008598576	-6.87305580556258
Trmt112	2.94190689535628	1.60717826681889	0.196424118447221	0.196424118447221	-7.68393523941689
Il22ra2	2.93809759492428	1.48158887152576	0.225370516540941	0.225370516540941	-7.83110650021871
Nrk	2.92864245922532	1.4215209685749	0.24078753627741	0.24078753627741	-7.90064322879366
Gabrr1	2.92055851191461	1.42152095783112	0.240787539131762	0.240787539131762	-7.9006432411698
Gnaz	2.9194833246158	1.786530558567	0.161860813214193	0.161860813214193	-7.47132596906106
Cdkl2	2.91684753785254	9.66412940785141	0.00143048832584824	0.00143048832584824	-1.60367837884872
Olah	2.91028323816997	1.78700201091711	0.161779312897409	0.161779312897409	-7.47076531003334
Vnn1	2.90696089775891	10.4307462167121	0.00111371743805881	0.00111371743805881	-1.28275489339954
Casr	-2.90582560859955	-7.38788523906469	0.00341772778163588	0.00341772778163588	-2.71907135704316
MGC109340	-2.90492538129721	-3.04469360108668	0.0478736888422568	0.0478736888422568	-6.03980973536271
Srms	-2.90487855827119	-8.26102702334897	0.00238414548921488	0.00238414548921488	-2.25823497278293
Tmem255a	-2.90250605090207	-1.58129467114807	0.202045910398946	0.202045910398946	-7.71442560096885
Mefv	-2.89766737699649	-2.63506728117373	0.0691229001146847	0.0691229001146847	-6.48388346821623
Gimd1	-2.89102371008035	-5.40088184641867	0.00917145509804003	0.00917145509804003	-3.97673102348927
Etv4	-2.89098919082837	-1.58871794000938	0.200416041558982	0.200416041558982	-7.70568826875001
Unc5b	2.88737262134036	4.62546128400771	0.014689726723181	0.014689726723181	-4.57218347379469
Cyp7a1	2.88038938360039	2.75993382340738	0.0616150691508104	0.0616150691508104	-6.3457476565267
Cdx4	2.8779895883685	1.60609961705676	0.196654986954316	0.196654986954316	-7.68520722025764
Klhl14	2.87591524927786	1.42152089685813	0.240787555330749	0.240787555330749	-7.90064331140669
Slc6a1	2.87166372936731	1.42152089090272	0.240787556912951	0.240787556912951	-7.90064331826693
Samd14	-2.8691977577483	-20.666477713636	0.000114857663643965	0.000114857663643965	1.61920105229873
LOC679149	-2.86693745928753	-1.42152088425117	0.240787558680099	0.240787558680099	-7.90064332592907
Lppr3	-2.866554582728	-1.57252067223009	0.203990800373496	0.203990800373496	-7.72474495050031
Trim58	-2.86449184286138	-1.64110727482367	0.189310193559217	0.189310193559217	-7.64387084913479
Slc45a2	-2.86368566202182	-1.62953367123575	0.191704866531714	0.191704866531714	-7.65754860402232
Zfyve28	2.85952089316244	1.42152087374686	0.240787561470831	0.240787561470831	-7.90064333802935
C2	2.85884205184082	1.33699595439244	0.264367406936476	0.264367406936476	-7.99722115999995
Fzd9	2.85671013859814	1.4807148036485	0.225587241246635	0.225587241246635	-7.8321229470227
Egfl6	2.85110383983679	1.92837727411692	0.139290964053223	0.139290964053223	-7.30263423235415
Grm5	2.84793421552351	1.42152085717174	0.240787565874422	0.240787565874422	-7.9006433571228
Sstr1	2.84544078402764	1.42152085357831	0.240787566829108	0.240787566829108	-7.9006433612622
Bmp3	-2.84511508261253	-1.57898555408742	0.202555816166973	0.202555816166973	-7.7171422530403
Synpo2l	2.84068319676062	1.42152084669559	0.240787568657672	0.240787568657672	-7.90064336919064
Cd5	2.83551837862482	1.94321581610054	0.137142523634455	0.137142523634455	-7.28500734303521
Kcnh4	2.8346414131032	1.42152083790505	0.240787570993098	0.240787570993098	-7.90064337931677
Serinc2	2.83034678786484	4.0619149005515	0.0215427483945353	0.0215427483945353	-5.05271303035201
Radil	2.82465633457551	1.42152082325335	0.240787574885687	0.240787574885687	-7.90064339619457
Tmc7	-2.82311754904149	-1.6248916134759	0.192674587818384	0.192674587818384	-7.66303143788051
Cyp1a1	2.8157280735417	3.97423706434484	0.022945212942043	0.022945212942043	-5.13149529934313
Slc6a6	-2.81297551736234	-6.93544795834619	0.00418325737251843	0.00418325737251843	-2.97734536044363
Epdr1	2.80624032053293	1.47763449609004	0.226352760695527	0.226352760695527	-7.83570400037478
Pcdhb6	2.80518627830516	1.67426274277169	0.182628828913653	0.182628828913653	-7.60463071288548
Mlf1	2.80208285031216	2.4624661322435	0.0813886773981487	0.0813886773981487	-6.67856622884846
Ppard	-2.8016026464628	-9.07853655201257	0.00175450539007327	0.00175450539007327	-1.86538271316616
Hmgb1-ps2	-2.80141694688082	-1.6138311827003	0.195006639665278	0.195006639665278	-7.67608743250215
Aqp4	2.79553207319704	2.11872256101304	0.114402129333623	0.114402129333623	-7.07735218853321
Rag2	2.79513607197917	1.42152077901439	0.240787586638866	0.240787586638866	-7.90064344715496
Clcn1	2.79447284531537	1.22163207947912	0.300407091612787	0.300407091612787	-8.12595136644342
Piwil4	-2.79101697669655	-1.63320835075489	0.190940992702522	0.190940992702522	-7.653207051549
Dyrk3	-2.78976005724155	-1.62450031822835	0.192756572303772	0.192756572303772	-7.66349351928076
Upp2	2.78285011389599	1.98138213311682	0.131787363387433	0.131787363387433	-7.23970693262776
